x,y,theta,stamp
0.6289852857589722,-0.539835512638092,-0.8994253696439783,1729888837.3947775
0.64630126953125,-0.5617884993553162,-0.900245852244152,1729888837.4837677
0.6648500561714172,-0.5852426886558533,-0.9019807906493724,1729888837.5828893
0.6924356818199158,-0.6203057169914246,-0.8994167807505814,1729888837.7440813
0.7012595534324646,-0.631489098072052,-0.8994706525493924,1729888837.793305
0.7162144780158997,-0.6503582000732422,-0.8989446979764197,1729888837.8833215
0.7317332029342651,-0.6700659990310669,-0.8984929765311904,1729888837.983813
0.7468383312225342,-0.6893903017044067,-0.8995797679532421,1729888838.0787702
0.7701143026351929,-0.7185797095298767,-0.8977369612782152,1729888838.2384067
0.7755879759788513,-0.7254015803337097,-0.8966320204237382,1729888838.2839699
0.7882434725761414,-0.7416127920150757,-0.8964157200896361,1729888838.3840392
0.8073604106903076,-0.7656173706054688,-0.8957273848231458,1729888838.5440743
0.8128638863563538,-0.7724640369415283,-0.895112496701527,1729888838.593789
0.8233472108840942,-0.7856072783470154,-0.8947470892772958,1729888838.6839502
0.8343828320503235,-0.7995363473892212,-0.8939793418814104,1729888838.7832756
0.8489707112312317,-0.8180630207061768,-0.8913994311099492,1729888838.9437745
0.8592202067375183,-0.8307644724845886,-0.891846891764064,1729888839.0437996
0.8625717759132385,-0.8348091244697571,-0.8909683025293832,1729888839.08352
0.8700366020202637,-0.8440308570861816,-0.8887310824767675,1729888839.183593
0.883355975151062,-0.8607819080352783,-0.8887310824767675,1729888839.3436906
0.8911037445068359,-0.8702031373977661,-0.8879973807447977,1729888839.4440777
0.8937780261039734,-0.8735575079917908,-0.8879976431903777,1729888839.4837868
0.8995266556739807,-0.8809202313423157,-0.8876405572638708,1729888839.5839705
0.9071819186210632,-0.8901998996734619,-0.8856275032676003,1729888839.7244482
0.9143338799476624,-0.899111270904541,-0.8830468747610088,1729888839.8439462
0.9167953729629517,-0.9019095301628113,-0.88304680119185,1729888839.8848195
0.9221187233924866,-0.9084558486938477,-0.8817950038902999,1729888839.9833825
0.9287675023078918,-0.9166228771209717,-0.8794522399307515,1729888840.143271
0.9332665205001831,-0.9221441149711609,-0.8779760808877495,1729888840.243972
0.935097336769104,-0.9244405627250671,-0.8775019630565973,1729888840.2839
0.9389868974685669,-0.9290778636932373,-0.8768111397296473,1729888840.3831437
0.9423250555992126,-0.9331668019294739,-0.8759050953952116,1729888840.4832542
0.9481973648071289,-0.9403827786445618,-0.8734859517994435,1729888840.6438417
0.9497588276863098,-0.9423587918281555,-0.8726291037694555,1729888840.683818
0.9526501297950745,-0.9458248019218445,-0.8721690406558955,1729888840.783993
0.956807017326355,-0.9507428407669067,-0.8710794900866866,1729888840.9432502
0.9594463109970093,-0.9539039731025696,-0.8698343552165261,1729888841.0438433
0.9605756998062134,-0.9553815722465515,-0.8685426230854278,1729888841.0838566
0.9629132747650146,-0.9581587910652161,-0.8677329953172119,1729888841.183923
0.9657493233680725,-0.9617273807525635,-0.8663494974786001,1729888841.3239064
0.9685831665992737,-0.9651599526405334,-0.8639596080217415,1729888841.4438756
