acc_x,acc_y,angular_z,stamp
-0.08233296871185303,0.031750380992889404,0.005246016032816327,1.095849629
-0.13578510284423828,0.3003963828086853,0.23972802359609865,1.100201864
-0.256999135017395,0.5553776621818542,0.4642922036440635,1.102028526
0.1825113296508789,0.17545688152313232,0.4093615414096269,1.139383951
-0.1568596363067627,0.15581178665161133,0.4116695711113238,1.141396175
-0.0033103227615356445,-0.1436644196510315,0.3738234692320097,1.143241719
0.05683058500289917,-0.27072393894195557,0.4256083866107887,1.147921192
-0.12343072891235352,0.0025772452354431152,0.370257632368292,1.159933136
0.058826327323913574,0.25323522090911865,0.3610456732247554,1.189941052
0.0025717616081237793,0.08884775638580322,0.3949304134621168,1.232931453
0.2104727029800415,-0.1397668719291687,0.4105014043250308,1.252659848
-0.5073647499084473,0.4740045666694641,0.5108416530903078,1.281587791
-0.6203455328941345,0.572141170501709,0.7292152507804415,1.312352737
-0.227277934551239,0.3683825731277466,0.9946987979297345,1.344147456
-0.61961829662323,0.42457669973373413,1.4403679196857913,1.37160727
-0.4357760548591614,0.28593558073043823,1.6147514661738398,1.399629245
-0.7980736494064331,0.3769223690032959,1.7963019230436206,1.430091444
0.33179908990859985,-0.10185599327087402,2.028792492525067,1.46013204
-0.7663902044296265,-0.4936738610267639,2.0444390432469586,1.490630332
0.18859219551086426,0.07006853818893433,2.0161979151617526,1.523083194
-0.27158087491989136,-0.20460134744644165,1.884789743512083,1.552815062
0.2007657289505005,-0.7093455791473389,1.784160916423627,1.584705193
-0.11980068683624268,-0.1455385684967041,1.9536765011797335,1.611529427
-0.4839913845062256,0.07250726222991943,1.7196732003922892,1.641288977
0.1400638222694397,-0.3314412832260132,1.6726519187377944,1.670663407
-0.1900377869606018,-0.38394010066986084,1.6120510601238582,1.700163774
0.17079758644104004,0.0916370153427124,1.5891977739222403,1.729993179
-0.3565714955329895,0.1398974061012268,1.6050682219147903,1.760437993
0.2661473751068115,-0.35404109954833984,1.59320675090176,1.791667671
-0.3715559244155884,-0.4686710834503174,1.4361276119593356,1.824011886
-0.10363978147506714,0.015212416648864746,1.688356687040578,1.85068465
-0.32750725746154785,-0.07019394636154175,1.506672147727482,1.8812434
0.3627796769142151,0.025876343250274658,1.4540169994620236,1.910451854
-0.6082344055175781,-0.13560694456100464,1.465220193205367,1.940954813
0.09704005718231201,-0.06784170866012573,1.4787313963771196,1.971182935
0.33765268325805664,-0.2087545394897461,1.4319663667949019,2.001840623
-0.79889976978302,0.05491405725479126,1.3460663793520133,2.033774662
0.5694843530654907,-0.10008341073989868,1.2920223092235017,2.064727455
-0.4064081311225891,-0.3403501510620117,1.438522049653799,2.091723118
0.282654345035553,-0.06324821710586548,1.2950844913366768,2.122713062
-0.407595157623291,0.23855948448181152,1.2914277243066734,2.152528804
0.23913830518722534,3.635883331298828e-05,1.2844487775373883,2.180706665
-0.2129359245300293,-0.18988311290740967,1.2550507043528991,2.211580354
0.2651815414428711,-0.2270190715789795,1.2465331454951607,2.240758309
-0.06054973602294922,0.003331124782562256,1.2707556854508637,2.271018373
-0.08112484216690063,-0.13546669483184814,1.1357673118795153,2.30328359
-0.24647235870361328,0.12154573202133179,1.0606896094676925,2.33616072
-0.021432220935821533,-0.18509459495544434,1.2425518521525325,2.362006282
0.17326176166534424,-0.3360651135444641,1.1455488563340688,2.390914823
-0.11922472715377808,0.23580718040466309,1.1105140559143727,2.421088631
-0.12231910228729248,0.03184235095977783,1.0967063840929483,2.450942523
0.2105831503868103,-0.3159003257751465,1.0968003631542493,2.482197824
-0.047887980937957764,-0.016031265258789062,1.1000381321888126,2.514958945
-0.25411540269851685,-0.09652823209762573,0.9612074849331065,2.545863378
0.6350286602973938,-0.18590915203094482,1.009076248397096,2.577685126
-0.1894540786743164,0.21681249141693115,1.1764048479079763,2.608085824
-0.02462559938430786,-0.22571659088134766,1.0061649368231234,2.63118165
-0.13705098628997803,-0.4746505618095398,0.9740057760641486,2.66240882
0.09106504917144775,0.2676234245300293,0.9274484970119441,2.691178883
-0.15751099586486816,0.2505725622177124,0.9040902470656667,2.721436342
0.15409928560256958,-0.43107253313064575,0.9269001462987156,2.752429185
0.14504879713058472,-0.15560394525527954,0.886269039802283,2.783784921
-0.1930355429649353,0.46377599239349365,0.83356548258619,2.816232943
-0.058466315269470215,-0.11556005477905273,1.0134554447662878,2.847010314
0.2637692093849182,-0.5004969239234924,0.8886554079659243,2.871085945
-0.027745842933654785,0.2879799008369446,0.8785577378817055,2.90186848
-0.1864621639251709,0.49296778440475464,0.8359658647585719,2.931040459
0.035202980041503906,-0.5656046271324158,0.8370969710426273,2.961860907
0.16541528701782227,-0.4616571068763733,0.8265939458178082,2.992952035
-0.11683183908462524,0.5267505049705505,0.7800445779739676,3.027319115
0.01688838005065918,0.3735164403915405,0.7505260142513773,3.056716488
0.008834481239318848,-0.6863865852355957,0.8549337112097957,3.092147846
0.09101366996765137,-0.5055697560310364,0.7633385888897553,3.1259366
-0.01675623655319214,0.6691612005233765,0.7548357240941592,3.142147646
0.03726398944854736,0.49246275424957275,0.7414808656918126,3.17261239
-0.15352225303649902,-0.7535891532897949,0.7139731327405273,3.20157896
-0.10235071182250977,-0.49523496627807617,0.7438732264461958,3.232374938
0.26680469512939453,0.45139265060424805,0.7262231517208344,3.26382108
0.18281418085098267,0.5137474536895752,0.656915686083803,3.295048196
-0.244797945022583,-0.5171270370483398,0.7139380437702417,3.323593698
-0.18727177381515503,-0.6516492962837219,0.6751639490093027,3.352704535
0.06442445516586304,0.19678336381912231,0.6731190657265665,3.38180586
0.0907631516456604,0.4544082283973694,0.6456850204437297,3.411872135
0.20262396335601807,-0.19179880619049072,0.6136595457253021,3.4427726
-0.2700710892677307,-0.33521556854248047,0.6459806580772443,3.473708989
0.2169342041015625,-0.07207930088043213,0.6197202353641771,3.50584784
-0.05537712574005127,0.09947347640991211,0.5800100648304444,3.536291171
0.22115623950958252,0.08426868915557861,0.6439017824055028,3.564253955
-0.03509879112243652,0.0119284987449646,0.5842684708581005,3.592501427
-0.0897095799446106,-0.15139740705490112,0.5753861165120056,3.622798195
0.008761405944824219,-0.16215449571609497,0.5814343780376288,3.652636107
-0.008232176303863525,-0.06305158138275146,0.5701448064481968,3.682515839
0.0758894681930542,0.06191205978393555,0.5522939319659762,3.713021479
0.0781320333480835,-0.010184824466705322,0.5458537644094927,3.744074893
0.1236886978149414,0.04641026258468628,0.49628312511693506,3.776692161
-0.2697369456291199,-0.09088331460952759,0.5310811076447597,3.810504984
-0.08665496110916138,-0.19456350803375244,0.5667663979910353,3.879231863
-0.14772075414657593,0.003971695899963379,0.5293948773091922,3.917672412
0.23732447624206543,-0.07713758945465088,0.5371405715126712,3.953390539
0.19534766674041748,-0.11105912923812866,0.5258845252855331,3.954558233
-0.0743257999420166,0.00861501693725586,0.4790207538907787,4.00978793
-0.20013272762298584,0.05823397636413574,0.4864007596422601,4.011678644
-0.050487637519836426,-0.1060139536857605,0.45379924217748924,4.039629205
0.01649266481399536,-0.15538597106933594,0.4757163040557809,4.056737396
0.041124165058135986,-0.007463693618774414,0.5213210657678895,4.125718568
0.17475605010986328,0.012198328971862793,0.47473701151687836,4.127835794
0.11158609390258789,0.02575063705444336,0.4006395110590808,4.155978401
-0.05915266275405884,-0.03168755769729614,0.4729214849596535,4.157848077
-0.08712047338485718,0.015739917755126953,0.4495833256695655,4.196371519
-0.021846413612365723,-0.08230346441268921,0.4117837775351938,4.210881671
0.03178262710571289,-0.13579338788986206,0.4881269161947975,4.243248796
0.00025337934494018555,-0.06854665279388428,0.4259778379947081,4.273754868
0.08343756198883057,-0.05436110496520996,0.3730467553864877,4.307227326
-0.03436434268951416,0.02496790885925293,0.347158420143816,4.336140366
0.1587066650390625,0.07106918096542358,0.35748965897342,4.369812993
0.030397117137908936,-0.12364757061004639,0.412372110796851,4.403396333
-0.16308927536010742,-0.15351945161819458,0.37713541557011465,4.433085352
-0.020727038383483887,0.034831464290618896,0.37032674695148293,4.46662975
-0.040411174297332764,0.11843115091323853,0.33275049015992075,4.496398266
0.11344325542449951,0.010580241680145264,0.33841036643158073,4.531005483
-0.10761290788650513,-0.04419344663619995,0.42995598762771153,4.554415464
0.14473164081573486,0.05011230707168579,0.3668483904772578,4.583592503
0.25171762704849243,-0.04024261236190796,0.35777955578517456,4.613632776
