x,y,th,stamp
2.673510789871216,1.1073781251907349,2.9410593762337003,3.547782395
2.657029867172241,1.110452651977539,2.991223101375049,3.597178958
2.6403164863586426,1.1125143766403198,3.0393409787333323,3.646968839
2.6232876777648926,1.1138348579406738,3.0866911417752054,3.696574001
2.606323719024658,1.1145319938659668,3.1330537797773697,3.746133313
2.5925662517547607,1.1143959760665894,-3.113226652312504,3.795694077
2.5756592750549316,1.1137062311172485,-3.0665190230613795,3.851887693
2.55865740776062,1.1119712591171265,-3.0202951465191274,3.899894865
2.541689872741699,1.1096827983856201,-2.974329693129989,3.95062404
2.5213587284088135,1.1058688163757324,-2.920049849645952,4.00159887
2.5044965744018555,1.101554036140442,-2.8762517402249825,4.047323371
2.487722873687744,1.096893310546875,-2.83226200322102,4.095997648
2.471012830734253,1.0911113023757935,-2.7886319285206564,4.147739078
2.4578397274017334,1.0860412120819092,-2.753690027836155,4.195778881
2.441530704498291,1.0792310237884521,-2.709886126925716,4.253075045
2.4256632328033447,1.0714571475982666,-2.6682133169840974,4.30160572
2.4102935791015625,1.0633901357650757,-2.6259374277091463,4.347366803
2.3917644023895264,1.052422046661377,-2.575023935083511,4.396683483
2.376516819000244,1.042457938194275,-2.5334618840460754,4.450078959
2.362168788909912,1.032224416732788,-2.492452879094851,4.495897326
2.3479220867156982,1.021044373512268,-2.4528860667922263,4.548067729
2.3369269371032715,1.0119009017944336,-2.4210540569423764,4.595856446
2.3233513832092285,0.9997580051422119,-2.3801305154746424,4.652874956
2.305410146713257,0.9820973873138428,-2.324592089611026,4.701420878
2.297856092453003,0.9741549491882324,-2.3016017222507017,4.750172678
2.283508062362671,0.9576766490936279,-2.2548238530279403,4.796254152
2.2723264694213867,0.9435267448425293,-2.217032969491765,4.846395916
2.2617244720458984,0.9290323257446289,-2.177954097484799,4.895698923
2.2513842582702637,0.9136366248130798,-2.138733473530517,4.947281877
2.2435383796691895,0.9012064337730408,-2.108374914106827,4.995387197
2.2345128059387207,0.8852179646492004,-2.070710746824165,5.05132713
2.226106643676758,0.8692058324813843,-2.0339283214971218,5.101766363
2.216815710067749,0.849432110786438,-1.9890526925026701,5.151487246
2.209481716156006,0.8323442339897156,-1.952244572871753,5.196968395
2.203108072280884,0.8153114318847656,-1.9170047617593673,5.26296433
2.1971230506896973,0.7978695631027222,-1.8803543069061943,5.295528813
2.191634178161621,0.7802761793136597,-1.8446520631624066,5.355429358
2.1879844665527344,0.766142725944519,-1.8173623481734489,5.412636304
2.1838431358337402,0.7479507923126221,-1.7831025056655327,5.45435576
2.1801674365997314,0.7296259999275208,-1.7471158501839654,5.503250658
2.1773154735565186,0.7111038565635681,-1.7123509259854177,5.552212588
2.1746487617492676,0.6888716816902161,-1.6708952864303344,5.595681664
2.173139810562134,0.670369565486908,-1.6379556576669028,5.646370972
2.1721882820129395,0.6516928672790527,-1.603239991071109,5.695780302
2.1719675064086914,0.6334940195083618,-1.5692232433452085,5.746937974
2.1722867488861084,0.6179917454719543,-1.5412765295082451,5.795662405
2.172973394393921,0.5994366407394409,-1.5088952599605434,5.85166766
2.175328016281128,0.5739696621894836,-1.4663207326348175,5.902148915
2.1766626834869385,0.5627730488777161,-1.446727782809097,5.948628235
2.179947853088379,0.5402902364730835,-1.4076118316663362,5.997837042
2.1834309101104736,0.5215892195701599,-1.3749683312104177,6.046603636
2.187305450439453,0.5030476450920105,-1.3413555592651094,6.095710719
2.1920878887176514,0.4847487211227417,-1.3102917578308801,6.14736218
2.196157455444336,0.4700900614261627,-1.2847201978806255,6.195791166
2.201967716217041,0.4519692361354828,-1.2542704984961077,6.253889777
2.20831036567688,0.4341067671775818,-1.2224014169255122,6.2987773
2.215200185775757,0.41650906205177307,-1.1914145288614524,6.349365796
2.224238872528076,0.39556705951690674,-1.1547138712566896,6.395723272
2.232297658920288,0.3783242404460907,-1.1238949718963076,6.446956892
2.2410264015197754,0.36133238673210144,-1.093057506559874,6.495926043
2.2491812705993652,0.34606948494911194,-1.06391097209702,6.547192871
2.2588090896606445,0.32952409982681274,-1.0327380117969447,6.595994995
2.267965078353882,0.3151061534881592,-1.0059346888067124,6.651617325
2.2785067558288574,0.2990396320819855,-0.9756371922583145,6.699926499
2.29205584526062,0.28036409616470337,-0.9425212077690466,6.748963013
2.303339958190918,0.26517733931541443,-0.9137132511747669,6.796675639
2.315469264984131,0.25025883316993713,-0.8842786973620815,6.8466181
2.328007459640503,0.2355063110589981,-0.855159415905541,6.89594518
2.340860605239868,0.22115537524223328,-0.8256621375121843,6.946421572
2.351726531982422,0.21002909541130066,-0.8032259063674992,6.995645417
2.3653359413146973,0.19638033211231232,-0.7748834381211412,7.051162213
2.378575563430786,0.1843586564064026,-0.7491979616684562,7.100062151
2.392723321914673,0.17163069546222687,-0.7205701009757588,7.15165568
2.4128477573394775,0.15509569644927979,-0.6834063016333831,7.196004767
2.4256467819213867,0.14519819617271423,-0.6606945174778847,7.247527368
2.4411237239837646,0.1337568163871765,-0.6324076585491752,7.295649447
2.456831932067871,0.12290708720684052,-0.6043399355803859,7.34724937
2.4725756645202637,0.11249937117099762,-0.5784256333280804,7.394901871
2.489100217819214,0.10226021707057953,-0.5521460013943198,7.455345417
2.5033884048461914,0.09381267428398132,-0.5297518530243986,7.50037739
2.520141124725342,0.08432167023420334,-0.504480978142856,7.549584845
2.544123411178589,0.07212245464324951,-0.4688366770702689,7.596841571
2.558446168899536,0.06517266482114792,-0.44707033381581396,7.647162482
2.5756750106811523,0.057438381016254425,-0.4219312907589881,7.695331586
2.5935592651367188,0.04989338666200638,-0.397120770114323,7.748175186
2.611426830291748,0.04296865686774254,-0.37289473371749565,7.796353606
2.6277079582214355,0.03705425187945366,-0.3499118073404682,7.850569747
2.6460297107696533,0.031016983091831207,-0.32500036371054525,7.899862453
2.6646220684051514,0.025048445910215378,-0.2985254705295198,7.949780519
2.68710994720459,0.01882098615169525,-0.2671931827431727,7.996888081
2.7063350677490234,0.013998361304402351,-0.24301100352540567,8.047252173
2.725926637649536,0.009754178114235401,-0.21841813593592876,8.095862054
2.745365858078003,0.0058010537177324295,-0.19236832096153558,8.146326092
2.7607388496398926,0.003296923590824008,-0.17296319478890915,8.196000314
2.780059576034546,0.00036620418541133404,-0.148605261660461,8.271155008
2.7997210025787354,-0.0019646943546831608,-0.12501977125899585,8.317791852
2.8228988647460938,-0.004244393203407526,-0.09626841528784817,8.350311683
2.8425514698028564,-0.005584759172052145,-0.0712214070380065,8.399029094
2.8623249530792236,-0.006407810375094414,-0.045938297006789044,8.481402613
2.8820688724517822,-0.006883456837385893,-0.021681025238726056,8.501331354
2.9014394283294678,-0.006657805759459734,0.001066968121959624,8.551318317
2.917371988296509,-0.006339739076793194,0.018902623328096373,8.607312966
2.9369497299194336,-0.0053963931277394295,0.04258858830395792,8.652426976
2.956937313079834,-0.0041858660988509655,0.06713670711950165,8.708126191
2.9765584468841553,-0.002364167245104909,0.09077825100289667,8.766646901
2.9939162731170654,-0.0004436548915691674,0.11173369907403048,8.804882498
3.019510507583618,0.0030235666781663895,0.13986433686463048,8.897500474
3.0391595363616943,0.006128386128693819,0.1593635818164414,8.998580958
3.0566163063049316,0.009390472434461117,0.17895208762939727,9.112764229
3.0738468170166016,0.012956993654370308,0.19994227599099393,9.114370981
3.092991828918457,0.017278091982007027,0.22337183782479644,9.116788968
3.1118979454040527,0.022328991442918777,0.24610358090990164,9.117041821
3.1312918663024902,0.027673356235027313,0.26776108198678,9.162104379
3.1542587280273438,0.034851789474487305,0.2934478862618358,9.20140734
3.173192262649536,0.04107355698943138,0.31579648656502096,9.246830845
3.192276954650879,0.0480133481323719,0.33826383489691086,9.296955481
3.209385871887207,0.05430225282907486,0.35799171106660166,9.346660283
3.226088285446167,0.0610484778881073,0.37685408008813365,9.396253529
3.244353771209717,0.0688001960515976,0.3995673709831917,9.452121948
3.2626848220825195,0.07713475823402405,0.42064541738161376,9.501590005
3.280977249145508,0.08591888099908829,0.4416847261205156,9.549870773
3.3024463653564453,0.09693287312984467,0.4664570084283585,9.597083423
3.319957733154297,0.10618875920772552,0.4875041805590388,9.647673944
3.337522029876709,0.11620186269283295,0.5088318958129907,9.695851532
3.353855848312378,0.12580367922782898,0.5274948694210595,9.748099399
3.369361639022827,0.13528873026371002,0.545849652598173,9.796936392
3.386349678039551,0.1461382508277893,0.565330262123994,9.851187604
3.408267021179199,0.16018840670585632,0.5926413010808518,9.902682643
3.4194207191467285,0.16790667176246643,0.6066570037952338,9.948980575
3.4392387866973877,0.1823156177997589,0.6312776631066607,9.997389359
3.4549922943115234,0.1943996697664261,0.652633221367446,10.048643326
3.471256732940674,0.2072276473045349,0.6741910866394158,10.096935053
3.4854185581207275,0.21935352683067322,0.6912825288678965,10.148464814
3.4986138343811035,0.23078179359436035,0.7077041705711551,10.202597507
3.5135622024536133,0.24407333135604858,0.7276869765705649,10.251962362
3.5284595489501953,0.25797832012176514,0.7477898049569126,10.300004308
3.542503833770752,0.27174562215805054,0.7685781994773222,10.349584182
3.559561014175415,0.2887977361679077,0.7930620773187123,10.39660179
3.5730252265930176,0.3034181296825409,0.8130570950342093,10.449623387
3.5857174396514893,0.31741830706596375,0.8314954997467539,10.498043092
3.5989584922790527,0.3328227996826172,0.8512787309420752,10.548202194
3.610504150390625,0.3465609550476074,0.8680932431608953,10.598314398
3.623095989227295,0.3623732924461365,0.8880028324887548,10.653081099
3.635589599609375,0.37849196791648865,0.9082735161047828,10.702118118
3.646953582763672,0.39381787180900574,0.9257290219249498,10.748928423
3.661663055419922,0.41435369849205017,0.950722163513605,10.798643402
3.6730613708496094,0.4314652383327484,0.9704011453140204,10.84844085
3.6839237213134766,0.4480501711368561,0.9893689436142881,10.89739222
3.69455623626709,0.4654294550418854,1.0080303995885203,10.948546884
3.703460931777954,0.4800623953342438,1.0244568757065653,10.998166025
3.713552474975586,0.4973221719264984,1.0454890699062251,11.052343305
3.726949453353882,0.5215123891830444,1.072818826830322,11.101247147
3.7323057651519775,0.5322170853614807,1.0844352784567504,11.15133058
3.743635416030884,0.5549867749214172,1.1092410444477048,11.197784445
3.752073049545288,0.5731624960899353,1.127034098983232,11.261912857
3.7601630687713623,0.5909900665283203,1.1455226784661272,11.296696273
3.768092155456543,0.6096923351287842,1.165445147143335,11.348534904
3.774686574935913,0.6254989504814148,1.1831977910616378,11.405149119
3.781956195831299,0.644477903842926,1.204708475597783,11.452703722
3.7887725830078125,0.6637463569641113,1.2249189693759752,11.500721444
3.794997215270996,0.6826497316360474,1.2429491686655085,11.550476567
3.802567481994629,0.7065590620040894,1.2679071086262472,11.598021729
3.808154344558716,0.7260051369667053,1.288832385388044,11.648036406
3.8130664825439453,0.7444424629211426,1.3086717575760682,11.696266374
3.8178489208221436,0.764460563659668,1.3282564193578932,11.749170405
3.8216567039489746,0.7811298966407776,1.3445488698657966,11.796054428
3.8258938789367676,0.801227867603302,1.3642171274227899,11.852517555
3.829613447189331,0.8213951587677002,1.3849984482957822,11.900305951
3.8329758644104004,0.8406330943107605,1.4052142253969933,11.949731397
3.836344003677368,0.8659535646438599,1.4297102637945966,11.996254893
3.838982343673706,0.88604336977005,1.4495732064557454,12.046919148
3.840717315673828,0.9052646160125732,1.4671456805690772,12.096158917
3.8422136306762695,0.9255330562591553,1.4864909642047452,12.147351922
3.843188762664795,0.9424587488174438,1.502140680910717,12.195874248
3.8439929485321045,0.9624378681182861,1.5222768567088774,12.252168869
3.8444864749908447,0.9824219346046448,1.5413143012636938,12.302769729
3.8444740772247314,1.0025379657745361,1.5620268582919343,12.348952567
3.844034433364868,1.02693772315979,1.5873150685283934,12.397013948
3.843252658843994,1.0472655296325684,1.6075568245172325,12.447221037
3.841930389404297,1.067837119102478,1.6268211501980196,12.496116229
3.840679883956909,1.0883206129074097,1.6465885070605732,12.547208202
3.839106559753418,1.104020118713379,1.6614806892487866,12.595799899
3.8368947505950928,1.1239169836044312,1.6815378608226461,12.65240352
3.834068775177002,1.1434950828552246,1.700565401083403,12.700558655
3.8310458660125732,1.1629602909088135,1.720916288223606,12.749969394
3.8266568183898926,1.1866859197616577,1.7435025059359797,12.795939364
3.8228797912597656,1.2066631317138672,1.7626896732401482,12.846748199
3.81840443611145,1.2264622449874878,1.7808360433084283,12.895690305
3.8139488697052,1.2461614608764648,1.8015622425210878,12.946807234
3.80973219871521,1.26204514503479,1.8189938669345482,12.995925539
3.8042492866516113,1.2818410396575928,1.8396015747387626,13.052985614
3.798457384109497,1.3011257648468018,1.85838646726317,13.102067491
3.792386531829834,1.3199881315231323,1.877000000802224,13.149705045
3.784682273864746,1.3428164720535278,1.8998596124396658,13.196599949
3.7777156829833984,1.3617459535598755,1.9192607376453412,13.2470625
3.7702293395996094,1.380784273147583,1.9391345897409284,13.29671051
3.7626209259033203,1.399592399597168,1.9586365008896955,13.347842777
3.7560997009277344,1.4144073724746704,1.9740139518865785,13.395860533
3.7477900981903076,1.4326378107070923,1.9937971294480439,13.454289329
3.7388274669647217,1.4510421752929688,2.013471424046347,13.502798565
3.7297141551971436,1.469303011894226,2.0352836545373907,13.551618709
3.7203481197357178,1.4869868755340576,2.055822747920509,13.596684273
3.708275318145752,1.5080000162124634,2.079602382452819,13.647820262
3.6981453895568848,1.525262713432312,2.098387810157226,13.695798125
3.687702178955078,1.5423331260681152,2.118466937808202,13.74675895
3.6791038513183594,1.5561425685882568,2.1348861423248198,13.796122685
3.667854070663452,1.5731778144836426,2.1549311304629253,13.852008987
3.6562609672546387,1.5897043943405151,2.1740796765373456,13.902104052
3.6444199085235596,1.6059285402297974,2.193562535969022,13.948310893
3.632111072540283,1.6224031448364258,2.2139721275642574,13.998441936
3.6167640686035156,1.6415698528289795,2.2383565883172727,14.046623808
3.6038150787353516,1.6572672128677368,2.2585853956121005,14.096205395
3.5905895233154297,1.6726946830749512,2.2791429735096838,14.147565766
3.5796310901641846,1.6849371194839478,2.294370942064621,14.195961628
3.56598162651062,1.6994837522506714,2.3134851519885142,14.252220121
3.5518300533294678,1.7143440246582031,2.332937957943741,14.308449032
3.5371687412261963,1.728841781616211,2.3529628910926936,14.347262069
3.519787549972534,1.745737910270691,2.3777155427321945,14.395655942
3.504504919052124,1.7595688104629517,2.397300471264569,14.448044448
3.4894325733184814,1.7728164196014404,2.415631807591896,14.495797797
3.473933219909668,1.7859042882919312,2.4360313149134005,14.547377767
3.461331844329834,1.796295166015625,2.4525204571854946,14.595802192
3.4452450275421143,1.80872642993927,2.473651983386007,14.651603606
3.4290826320648193,1.8208684921264648,2.4935743940669597,14.70171896
3.412851095199585,1.832584023475647,2.5122590189638685,14.749053937
3.392732620239258,1.8464100360870361,2.53602938141992,14.798504863
3.375670909881592,1.8574219942092896,2.556666372685811,14.847220621
3.358473777770996,1.8683977127075195,2.5784889517981675,14.895787253
3.340656280517578,1.8789135217666626,2.599198078241195,14.947720644
3.3269169330596924,1.8869467973709106,2.615654493312841,14.99588469
3.3089261054992676,1.8969305753707886,2.6350366950458057,15.052660064
3.2909510135650635,1.9062212705612183,2.6547263002123653,15.099717798
3.272925853729248,1.9152333736419678,2.676194936987533,15.156567322
3.2509443759918213,1.9255653619766235,2.700605899261504,15.1963961
3.2325940132141113,1.9335010051727295,2.719796230973365,15.248289517
3.214292049407959,1.941175103187561,2.7401301884921287,15.295928447
3.195295572280884,1.9486583471298218,2.7607896016457425,15.347362072
3.180373430252075,1.9543684720993042,2.778075915171183,15.396220287
3.1612420082092285,1.9610226154327393,2.7990279099987143,15.454415161
3.142096519470215,1.967386245727539,2.81882713954126,15.502200315
3.123051404953003,1.9733350276947021,2.8383450417204656,15.549389534
3.099905014038086,1.9797803163528442,2.861552199549752,15.597841633
3.080225706100464,1.9850655794143677,2.881623486641236,15.647835636
3.0603904724121094,1.9897842407226562,2.9016034669026403,15.695766004
3.0407304763793945,1.994327425956726,2.921081546943127,15.747430425
3.0252199172973633,1.9976084232330322,2.937389833244628,15.795915433
3.0051541328430176,2.0012524127960205,2.955951694907626,15.85226676
2.9774484634399414,2.005763292312622,2.9847166434508825,15.899459858
2.965186834335327,2.007371187210083,2.9971425645044083,15.950501371
2.941056251525879,2.0102462768554688,3.021375421574111,15.997433545
2.922340154647827,2.01216197013855,3.0397625000208524,16.046703078
2.902830123901367,2.013620615005493,3.058918710057266,16.096312369
2.882582426071167,2.0149760246276855,3.0796239321624386,16.147125408
2.8633105754852295,2.015620708465576,3.099181177533133,16.196034603
2.842606544494629,2.01607084274292,3.119431255463997,16.25379431
2.8258872032165527,2.0161612033843994,3.1354646680889595,16.301434234
2.8055903911590576,2.015681743621826,-3.129645825889217,16.348914432
2.7784059047698975,2.014435052871704,-3.1023359264692685,16.396969015
2.7611796855926514,2.0134708881378174,-3.0843698843218452,16.447317655
2.740825653076172,2.01163387298584,-3.0631434814061547,16.495927836
2.7205452919006348,2.009819746017456,-3.043152098862444,16.54749636
2.701253652572632,2.0073537826538086,-3.0259022746264486,16.595595218
2.681095600128174,2.004824161529541,-3.007457755298827,16.651688908
2.6642839908599854,2.0022380352020264,-2.9908132371911993,16.699904517
2.644413709640503,1.9987103939056396,-2.970026484520651,16.750171989
2.6172068119049072,1.9930825233459473,-2.9420509188678743,16.796258931
2.6013481616973877,1.9895474910736084,-2.9249584700211297,16.847858272
2.580063581466675,1.9843275547027588,-2.904598476078405,16.897352318
2.560363531112671,1.979137897491455,-2.8851592451450503,16.947417352
2.544767379760742,1.9747053384780884,-2.868104905873884,16.995736022
2.5254440307617188,1.9686763286590576,-2.8478758750249455,17.051188962
2.505990982055664,1.9623264074325562,-2.8274941028197356,17.100310724
2.4869697093963623,1.955617070198059,-2.808096182754739,17.150408384
2.462503671646118,1.9464138746261597,-2.782180021798268,17.197446634
2.4472267627716064,1.9403377771377563,-2.765716495819971,17.250021567
2.4287948608398438,1.9322946071624756,-2.745514598703618,17.301479575
2.410435199737549,1.9240732192993164,-2.7244597215632016,17.34749127
2.3924217224121094,1.915610909461975,-2.704384303260513,17.396775772
2.3741190433502197,1.9063668251037598,-2.6846699758164116,17.451937478
2.3596222400665283,1.8988838195800781,-2.6679415154246593,17.502059823
2.341648578643799,1.8890089988708496,-2.6489789028405974,17.549527595
2.3168747425079346,1.874818205833435,-2.621802334243633,17.597233716
2.3027024269104004,1.8661915063858032,-2.605989705599143,17.647362558
2.285890817642212,1.8558920621871948,-2.587271693858743,17.695862727
2.2689733505249023,1.8448213338851929,-2.567329551816822,17.747499046
2.2519474029541016,1.8331091403961182,-2.547129396866908,17.79581772
2.2353622913360596,1.8212608098983765,-2.526768439588539,17.850541556
2.222376585006714,1.8115079402923584,-2.511236639493979,17.901509002
2.2047526836395264,1.7978811264038086,-2.4896826962747998,17.949773741
2.185750722885132,1.7825301885604858,-2.466043362637434,17.997602063
2.1701266765594482,1.7691245079040527,-2.44697821660605,18.047849968
2.1546225547790527,1.7558287382125854,-2.4259120712736952,18.097437059
2.1395788192749023,1.741961121559143,-2.406361344544925,18.147386939
2.128054618835449,1.7310352325439453,-2.3913217961610713,18.198072555
2.1136841773986816,1.7168821096420288,-2.3711305451351428,18.251193589
2.0995655059814453,1.7024648189544678,-2.350712232702768,18.300617644
2.0855934619903564,1.6875648498535156,-2.3312184113740724,18.351082153
2.073087453842163,1.6736130714416504,-2.312486343963956,18.395741451
2.0561676025390625,1.6542407274246216,-2.2879809714826806,18.447144215
2.0433883666992188,1.6389379501342773,-2.2685377073582824,18.497373307
2.032093048095703,1.6247045993804932,-2.2499282619030168,18.547790197
2.0211474895477295,1.6105815172195435,-2.2312674936669428,18.597662578
2.0092029571533203,1.5943583250045776,-2.211562211634846,18.653462276
1.9972862005233765,1.5776491165161133,-2.1916367833594728,18.702742395
1.9858050346374512,1.560969591140747,-2.1721162884298626,18.750034018
1.9725311994552612,1.5402110815048218,-2.148809800739767,18.797577487
1.961882472038269,1.523166298866272,-2.128514188378088,18.848404206
1.9514540433883667,1.5057847499847412,-2.1068463163636744,18.896732506
1.9420052766799927,1.4889917373657227,-2.0886925083678527,18.947620387
1.9339275360107422,1.4736982583999634,-2.0719547357920383,19.001745423
1.924525260925293,1.4556323289871216,-2.053150962400347,19.05214385
1.9155819416046143,1.4373736381530762,-2.034158576815441,19.100717858
1.9068199396133423,1.4190354347229004,-2.0135619157816484,19.154074446
1.8968453407287598,1.3966683149337769,-1.9885232372838777,19.197101151
1.888851284980774,1.3780548572540283,-1.968678623952257,19.248318823
1.8816490173339844,1.3590586185455322,-1.9480936111745226,19.297951036
1.875032901763916,1.3411003351211548,-1.930419663457564,19.348375748
1.869381070137024,1.3243155479431152,-1.9132455114946691,19.39844248
1.8630374670028687,1.3049522638320923,-1.893197367939656,19.452342218
1.8574299812316895,1.2856885194778442,-1.8732163744741832,19.502119065
1.8518366813659668,1.266150712966919,-1.8513810450869113,19.549732284
1.8458672761917114,1.2428157329559326,-1.8280459920885554,19.599538936
1.8410505056381226,1.2232112884521484,-1.808905686650872,19.64895926
1.8370472192764282,1.2042030096054077,-1.7898845062076434,19.697318302
1.832890272140503,1.1844427585601807,-1.7695535003399048,19.752714448
1.829850435256958,1.1672264337539673,-1.7524872520867703,19.797763875
1.8266630172729492,1.1473004817962646,-1.7321862075486425,19.852182446
1.823134422302246,1.1205717325210571,-1.7043465695454745,19.901408374
1.8216361999511719,1.108459234237671,-1.6913977252738692,19.949340589
1.819123387336731,1.0827665328979492,-1.6676441946076808,19.997633178
1.8174430131912231,1.062651515007019,-1.6490040106757284,20.049220071
1.816390872001648,1.0435552597045898,-1.631821075054601,20.097497278
1.8156423568725586,1.0235013961791992,-1.6115473042146735,20.148462694
1.8155450820922852,1.0062065124511719,-1.5945955525320588,20.198446994
1.8152681589126587,0.9861657023429871,-1.5734905730733908,20.252483763
1.8158773183822632,0.9660096168518066,-1.5527777890573624,20.302091032
1.816688895225525,0.9466286897659302,-1.5341800472152083,20.34956885
1.818321704864502,0.9215621948242188,-1.509749612437935,20.398386747
1.8199948072433472,0.9012765288352966,-1.4883394579593783,20.448233218
1.8221979141235352,0.8820343017578125,-1.4692735587311725,20.496175167
1.8246954679489136,0.8617096543312073,-1.4472665910420452,20.548315575
1.8271820545196533,0.8446487188339233,-1.4305779310588527,20.59629198
1.830331802368164,0.8247972726821899,-1.412675325788695,20.652791121
1.8341025114059448,0.8046926259994507,-1.3931929691676945,20.701606817
1.8379478454589844,0.7854567766189575,-1.3739056163458372,20.749880571
1.8436745405197144,0.7605729103088379,-1.3486983770840137,20.795966072
1.8486835956573486,0.7409201264381409,-1.3275738400805737,20.847918682
1.8537181615829468,0.7225927114486694,-1.3083358978610302,20.896240002
1.8593153953552246,0.7033247947692871,-1.2886773230336737,20.948331463
1.864660620689392,0.6864692568778992,-1.2716964672673137,20.995932622
1.8712174892425537,0.6670909523963928,-1.2516066800048369,21.053173174
1.8779340982437134,0.6476655602455139,-1.231793492915476,21.102468023
1.8850033283233643,0.6296640634536743,-1.214331739071477,21.150033557
1.8943754434585571,0.6060674786567688,-1.1880657633949157,21.2267291
1.9027659893035889,0.587124764919281,-1.1671659163743084,21.247092485
1.9106900691986084,0.5696035027503967,-1.14798842360483,21.295893963
1.9196001291275024,0.5512586236000061,-1.1281679667107136,21.347341323
1.9271730184555054,0.5361613631248474,-1.1124451651600722,21.397580705
1.9363951683044434,0.518661618232727,-1.093757607621951,21.456643902
1.94614839553833,0.5010213851928711,-1.0737080976868627,21.502144354
1.956418514251709,0.4832848906517029,-1.052611933403773,21.559023129
1.9689610004425049,0.46254730224609375,-1.0283549023972935,21.598144144
1.9800888299942017,0.44535207748413086,-1.0092432100740492,21.648962404
1.990813136100769,0.42863574624061584,-0.9905896615316517,21.709081243
2.0027103424072266,0.4118066430091858,-0.9724129989544249,21.781201655
2.0117263793945312,0.39835885167121887,-0.9559392537116884,21.815557024
2.0238635540008545,0.3822236657142639,-0.9351734786439996,21.853913576
2.0365145206451416,0.3659346103668213,-0.914637093640847,21.920767348
2.0490713119506836,0.35025933384895325,-0.8948531712201503,22.00370026
2.064788579940796,0.3317219018936157,-0.8731191013044639,22.006906691
2.0780887603759766,0.3167676329612732,-0.8548298261824981,22.047496128
2.091785430908203,0.3016243875026703,-0.8348506057536711,22.095839544
2.1056625843048096,0.28713905811309814,-0.814430125145385,22.147415558
2.116924524307251,0.27555710077285767,-0.798517151562035,22.19593618
2.131206512451172,0.2617197334766388,-0.7786242998693316,22.25455363
2.1519076824188232,0.24245904386043549,-0.7501376909059689,22.302731925
2.1610867977142334,0.2342103123664856,-0.7385804076986905,22.397281256
2.1796345710754395,0.21824896335601807,-0.7151666917756494,22.398826702
2.1950652599334717,0.2053690403699875,-0.6958838171632973,22.446807984
2.2109262943267822,0.19285526871681213,-0.6761168117887199,22.496111119
2.226933002471924,0.1806473284959793,-0.655796976667928,22.547589308
2.240016460418701,0.17122609913349152,-0.6399142268640656,22.682561668
2.2565746307373047,0.15960291028022766,-0.6208427416452267,22.684117726
2.273000717163086,0.14842888712882996,-0.6016220535722935,22.702135002
2.2905211448669434,0.13691256940364838,-0.5841137995053466,22.748009994
2.307788133621216,0.12616358697414398,-0.5659526230001078,22.802078691
2.328162431716919,0.11375566571950912,-0.540372655302161,22.852725725
