x,y,th,stamp
-1.1335053697990587,-6.561178699360567,0.0006994677226916343,1727910609.7292016
-1.1547687645642697,-6.587592136710361,0.0009553915447313307,1727910609.7621665
-1.1751627145616317,-6.6146834217162205,0.0012800470861986679,1727910609.7968564
-1.1945652380591085,-6.642357813272569,0.0016401529343132372,1727910609.8318877
-1.2128707901282783,-6.670589311978828,0.002007508694383994,1727910609.863864
-1.230047590883041,-6.699400575569351,0.0023886777796823214,1727910609.8981123
-1.246053788812141,-6.728796200390197,0.002779206805147738,1727910609.933098
-1.2608616101474748,-6.758768027746041,0.003178094927284159,1727910609.9671628
-1.274453586819593,-6.789292490125806,0.0035974924739773104,1727910610.0014992
-1.2868085979272226,-6.820335003006321,0.004033245815195719,1727910610.0343895
-1.297910916651539,-6.851853311261235,0.004485921542088482,1727910610.0688016
-1.307750728713615,-6.88380202336457,0.004953192980275575,1727910610.1029682
-1.3163098902289976,-6.916132816481363,0.005435931858300249,1727910610.1391218
-1.3235915963710705,-6.948797807880822,0.005940453931866868,1727910610.173285
-1.3295730860493071,-6.981747486001226,0.006452419481379326,1727910610.2049294
-1.3342948121115672,-7.014928034625687,0.006973570543806515,1727910610.2386942
-1.3378224771773712,-7.048292818811416,0.007520848420234409,1727910610.2750318
-1.3400934760171923,-7.081782993753633,0.008070914193338845,1727910610.3108122
-1.3409163024207174,-7.11527280045731,0.008527234198474617,1727910610.3452418
-1.340414510302502,-7.148742118784152,0.008834131610826293,1727910610.3792784
-1.3385762888641923,-7.182127810375911,0.008978534351078307,1727910610.413891
-1.3353942549606224,-7.215383116715329,0.008973326946520324,1727910610.4468324
-1.330865163169896,-7.248467579546697,0.008844388339567901,1727910610.4812062
-1.3249967499088684,-7.281360777651552,0.008618555872380512,1727910610.5156205
-1.3177948175922913,-7.314026093102288,0.008403975472991456,1727910610.5487106
-1.3092846007437777,-7.3464366257573035,0.008297132899216327,1727910610.5846066
-1.2995067693426678,-7.378546752156858,0.00830158697183433,1727910610.6207404
-1.2884995269769297,-7.410288488219843,0.008409011665465822,1727910610.6558743
-1.2762862149903982,-7.441613634371712,0.008618853538257504,1727910610.6905143
-1.2628870827635499,-7.472481593959782,0.008922809255326295,1727910610.7235
-1.2483324516074044,-7.502848709147646,0.009317381922880884,1727910610.7569318
-1.2326441500138132,-7.532687449751654,0.009774887066121155,1727910610.7901127
-1.215864933227407,-7.561935503785833,0.010235188954038618,1727910610.8257024
-1.1980123269740115,-7.590571049070585,0.010649167313279636,1727910610.8596368
-1.1791194047583493,-7.618547281038476,0.010970389850770512,1727910610.8913162
-1.1592135209982943,-7.645829105953595,0.011210260135365845,1727910610.9250844
-1.138321614584642,-7.672388274467974,0.011395787607648868,1727910610.960664
-1.1164668674448348,-7.69821712175139,0.011535298452926569,1727910610.9937482
-1.09369081147775,-7.7232811055856,0.011686347426701075,1727910611.0293844
-1.0700363177746637,-7.747556015770475,0.011872187254080733,1727910611.061941
-1.0455505566859489,-7.771004870240273,0.012035474046753713,1727910611.096858
-1.0202745996966358,-7.79358766407402,0.012160543354731553,1727910611.1315
-0.9942333464829914,-7.815277801395981,0.012240529216323025,1727910611.1679704
-0.9674570071751598,-7.836045881191662,0.012250977091158976,1727910611.2033226
-0.939972598218098,-7.855867958125611,0.012207049619771475,1727910611.2370071
-0.9118031751475207,-7.874726432624743,0.012133779686372194,1727910611.2708724
-0.8829802351421098,-7.89261300178865,0.012102292965489704,1727910611.305482
-0.8535359891756678,-7.909517375889396,0.012167422795357614,1727910611.3414347
-0.8235221478921393,-7.925426665165655,0.01232088720879883,1727910611.3755302
-0.7929826901713937,-7.940319339570888,0.012555421244298617,1727910611.4080813
-0.7619635754226286,-7.954172814127063,0.012841697021028099,1727910611.4491243
-0.7305029630292368,-7.966972646704587,0.013106337226733728,1727910611.482476
-0.6986415485906423,-7.978692109127513,0.013321034297232382,1727910611.5150585
-0.6664161985859909,-7.989312450863143,0.013452039692355346,1727910611.5492752
-0.6338597444868062,-7.9988145340749535,0.013473843084348758,1727910611.5808015
-0.6010051192447168,-8.007186774943156,0.013410229199870437,1727910611.6143138
-0.567881397897634,-8.01442051062683,0.013275833463140681,1727910611.6483693
-0.5345206031373736,-8.02051006388009,0.01307687350540229,1727910611.6823368
-0.5009597292306285,-8.025454562009886,0.01287153294125057,1727910611.7148137
-0.4672278189651977,-8.029253366083829,0.012680083612730882,1727910611.7484527
-0.4333782141705692,-8.031911824179623,0.012513793533834599,1727910611.7824078
-0.3994497683311879,-8.033421964341695,0.012395287497155997,1727910611.8165922
-0.3654829328727079,-8.033790559639261,0.012315937751896926,1727910611.852469
-0.33152058807681994,-8.03301954793412,0.012255404365526072,1727910611.8865154
-0.2976037070027029,-8.031105313178134,0.012219451908876388,1727910611.9192598
-0.2637693254463622,-8.028058519563567,0.012201524162084242,1727910611.9533591
-0.2300568191756514,-8.02387984806512,0.012191435780240312,1727910611.9889014
-0.1965048902904392,-8.018573011662065,0.012188066657208653,1727910612.021933
-0.16315129037117404,-8.012143523324431,0.012185353807309904,1727910612.0560732
-0.1300337353634831,-8.004598944648782,0.01218353367399325,1727910612.0883093
-0.09718815983995405,-7.9959471587363105,0.012174486634111524,1727910612.1220458
-0.06465250200912749,-7.986198089419265,0.012148528269965504,1727910612.156246
-0.03246324348774735,-7.975363874306397,0.012115698151415043,1727910612.1921558
-0.0006542121271310009,-7.963455463556554,0.012063822060134202,1727910612.2259188
0.03073664579612282,-7.950487337691908,0.011979390695130897,1727910612.258168
0.061671627072461016,-7.9364800544195235,0.011881850426088112,1727910612.2926643
0.09210666620479387,-7.921448098072821,0.01176198168160946,1727910612.327306
0.12199953581179003,-7.905396500975678,0.011550313531652224,1727910612.3620334
0.15132386451647145,-7.888338785533722,0.011310126078502927,1727910612.3982368
0.18006457774059825,-7.870289808082014,0.011063595510644873,1727910612.431599
0.20818506322764915,-7.851287616966179,0.010800612418430602,1727910612.4656825
0.23564279053327086,-7.8313364369482725,0.010542472252107027,1727910612.500441
0.26241110117997535,-7.810467845548259,0.010284473233905172,1727910612.5341647
0.2884570598644561,-7.788702145393386,0.010018857855632857,1727910612.569746
0.3137498049914863,-7.766079927292037,0.009762608035681894,1727910612.602397
0.3382577437228323,-7.742618977323336,0.009517712960876258,1727910612.6371198
0.36194385129761025,-7.718349878277797,0.009283941378060587,1727910612.672219
0.3847748189700736,-7.6932981647662775,0.00906349378292271,1727910612.706828
0.40671745288001093,-7.667490576304683,0.008856912784129175,1727910612.7416174
0.4277404686644192,-7.640953326702606,0.008673649451311344,1727910612.7758722
0.44781463272063826,-7.613712752373792,0.008506578451575347,1727910612.8091323
0.46690914576870407,-7.58579972702998,0.008354809001258266,1727910612.842766
0.4849966677274686,-7.55724355427793,0.0082362036763576,1727910612.8772476
0.5020526016695255,-7.5280735407792125,0.00813709495332486,1727910612.9105837
0.5180496620983882,-7.4983260461493435,0.008053780974088933,1727910612.9477265
0.5329651880195484,-7.4680343224780845,0.008009290936655086,1727910612.9783766
0.5467796301782157,-7.437231163463065,0.007987698726190018,1727910613.0127323
0.5594712132856976,-7.405956882832502,0.007982669080823557,1727910613.0480616
0.5710232273550241,-7.374247569718378,0.008017112990757528,1727910613.082055
0.58142139906637,-7.342140014612677,0.008076998752794908,1727910613.1155324
0.5906513026122285,-7.309676698593337,0.008155163002553367,1727910613.1491816
0.5987021673143775,-7.276897281299605,0.008268460136562636,1727910613.1827197
0.6055717324443335,-7.243841180858141,0.00840712922751086,1727910613.2191975
0.6112496978574965,-7.210550327147192,0.008566910543874918,1727910613.2523904
0.6157311157692815,-7.177065112669378,0.008755338356997875,1727910613.28508
0.6190155422354795,-7.143426622940508,0.008969111682479483,1727910613.3195405
0.6211045150055131,-7.109676655812611,0.009209483428890566,1727910613.3533633
0.6219965170767754,-7.075856638340717,0.009472577481186992,1727910613.3875685
0.6217355775758541,-7.042007838413611,0.009757613888336332,1727910613.4214942
0.6203317844545362,-7.008208096010542,0.010051333900411177,1727910613.4578173
0.6176428717038761,-6.97451155731019,0.01032307085299109,1727910613.4914284
0.6137472139624516,-6.940946376962714,0.010542340043924733,1727910613.5262096
0.6086433318903202,-6.9075597749577025,0.01071581129279894,1727910613.5603666
0.6023333549509742,-6.874369563129764,0.010825064227486565,1727910613.595537
0.5948334156290205,-6.841416100916706,0.010895554130283043,1727910613.6277506
0.5861566914725614,-6.808737340964167,0.010976021861442127,1727910613.661907
0.5763170776319948,-6.776355161454842,0.011067547736912623,1727910613.6952562
0.5653389221495537,-6.74431313395462,0.011198643031209538,1727910613.7297897
0.5532420193710644,-6.712643475904394,0.01140317975102124,1727910613.7652256
0.5400584703350565,-6.681391204781587,0.01165796894756223,1727910613.7973638
0.5258113352557034,-6.650610969182528,0.01191421104234471,1727910613.8314161
0.5105201614929147,-6.620353639168551,0.012137687536861112,1727910613.865328
0.4941967666160902,-6.59065988093605,0.012283126139251995,1727910613.899873
0.4768532907748394,-6.56156706862139,0.012337537383775167,1727910613.9370964
0.45850665804716945,-6.533111971162847,0.012307839368450965,1727910613.967991
0.43916794183724583,-6.505314609585507,0.012211460902108664,1727910614.0019152
0.41886304103756783,-6.478209217985356,0.012078747174948432,1727910614.0363955
0.39761297799343237,-6.451813564353345,0.011930410841481389,1727910614.0709317
0.37542975284453495,-6.426123774281018,0.011831481112920579,1727910614.1045213
0.35236443099455644,-6.401191269440068,0.011821427233738538,1727910614.1391015
0.3284658646894653,-6.377029766259667,0.011880498646032758,1727910614.1738813
0.30377137877849086,-6.353681355635641,0.012013990057120335,1727910614.20695
0.2783081083875039,-6.331173638527379,0.012223636153731144,1727910614.2409647
0.2521054578502405,-6.309532174674139,0.012481346904363885,1727910614.276865
0.2251983031782171,-6.288787857557375,0.012779650681232803,1727910614.308346
0.19761869773272156,-6.268968556721391,0.013066898114937093,1727910614.3431993
0.16939898875174664,-6.250104730752191,0.013275170596871291,1727910614.3788908
0.1405708593008634,-6.2322272837646855,0.013385839268230844,1727910614.414957
0.11115515548935961,-6.2153542133272595,0.013401114142293582,1727910614.4485972
0.08117236801638131,-6.199500061279933,0.013309940080440938,1727910614.4804585
0.05066543936720805,-6.184687674284737,0.013144138469982093,1727910614.5155215
0.019662850646617852,-6.170929024070499,0.012937232530985186,1727910614.5492065
-0.011803103563055611,-6.158231756891118,0.0127138605041712,1727910614.585182
-0.0436976543667465,-6.1466000672780945,0.012517651679039078,1727910614.6178348
-0.07597954236654342,-6.136059168449747,0.012351377468236675,1727910614.6509645
-0.10860217519272854,-6.12660452291122,0.0122072945363854,1727910614.6856737
-0.14152557485088055,-6.118246816465385,0.0120791463797858,1727910614.7209299
-0.17471050518574402,-6.111001060988716,0.011953465855871863,1727910614.754155
-0.20811771586043742,-6.104872251661775,0.011836723904444818,1727910614.7886424
-0.2417120936833979,-6.099870313584484,0.011723887179024072,1727910614.8231115
-0.2754535109471317,-6.09600139511569,0.011593658784414426,1727910614.8563998
-0.3093025188075537,-6.0932672494673925,0.011457409934860718,1727910614.88927
-0.3432244701803548,-6.091655555650577,0.011312379379061686,1727910614.9239862
-0.37718795184157394,-6.091193758687894,0.011151827236333255,1727910614.9587026
-0.41115681309634095,-6.091870641942411,0.010987286954492036,1727910614.9910414
-0.4450920941826377,-6.093677376194049,0.01081239137654078,1727910615.026667
-0.478953209478035,-6.096610777369889,0.010609185885834082,1727910615.0602276
-0.5126983929223752,-6.10066658286688,0.010395939106539617,1727910615.09425
-0.5462896773061776,-6.105840081245022,0.010180343563992025,1727910615.131611
-0.579675532638089,-6.112128358246759,0.00996437937864305,1727910615.1646872
-0.6128065543093324,-6.119546166826492,0.00977304727626948,1727910615.1984441
-0.6456561954947981,-6.128076752215716,0.009606632265089884,1727910615.2319775
-0.6781947538403493,-6.13771519179028,0.00945927115036809,1727910615.2689517
-0.7103858730961131,-6.14844843418618,0.009332352553361097,1727910615.3035376
-0.7421934916098827,-6.160260612636581,0.009228995174014385,1727910615.3356223
-0.7735753072580831,-6.173144196725237,0.009156554104023856,1727910615.3695037
-0.804493195155597,-6.187086552538189,0.009112266132898892,1727910615.4023595
-0.8349074485453593,-6.202073670504955,0.009089108325213955,1727910615.4376688
-0.8647807106921861,-6.218091346684057,0.009104301868978417,1727910615.4720442
-0.8940793138246226,-6.235124804096982,0.009152128327278623,1727910615.5039718
-0.9227658804891895,-6.253155601600974,0.009219852999277104,1727910615.537947
-0.95080555161788,-6.272165224935147,0.009329562177819783,1727910615.5723732
-0.9781680401974951,-6.292134892615453,0.009475028960175672,1727910615.6069906
-1.0048189054733752,-6.31304084053024,0.009640252599769023,1727910615.6412756
-1.0307262722962083,-6.334859555728167,0.009846823998031216,1727910615.6738296
-1.0558630799704694,-6.3575677597779165,0.010089916689637669,1727910615.707743
-1.0801991261876105,-6.381137101891709,0.010354439403833357,1727910615.7421436
-1.1037065778052912,-6.405539486250066,0.010656390384349457,1727910615.7765203
-1.1263430163413721,-6.430731508719265,0.010944488963557637,1727910615.811445
-1.1480758565982723,-6.456686661602113,0.011150246465032694,1727910615.843834
-1.1688700142598076,-6.483375210609057,0.011259974542897361,1727910615.8781927
-1.1887045039957274,-6.5107810722879185,0.011271886214070327,1727910615.9118
-1.2075608551752073,-6.538876357660957,0.011220062485167664,1727910615.946711
-1.2254279939706811,-6.567635089766562,0.011142379032673573,1727910615.9813652
-1.2422996742243653,-6.597031539749418,0.011085838795256632,1727910616.0142279
-1.2581636664115763,-6.627019273009863,0.011085238346427138,1727910616.047886
-1.2730114576489118,-6.657557474876259,0.011134684960139233,1727910616.0823488
-1.2868242611754042,-6.688591131062728,0.011226427045192392,1727910616.1169777
-1.2995930984611432,-6.720082406064215,0.011379812892903022,1727910616.1516426
-1.311301985989944,-6.751987026863149,0.011574400263235755,1727910616.184137
-1.3219307309267998,-6.784256426380133,0.011758740280197138,1727910616.2181053
-1.331459040927452,-6.816846478128259,0.011918729245553749,1727910616.2531798
-1.3398699210847331,-6.8497221207982015,0.012014280456992606,1727910616.2882407
-1.347153353186152,-6.882866893013467,0.012033032324539804,1727910616.32183
-1.3532948300011103,-6.916233837332175,0.012004021541616654,1727910616.3583992
-1.3582908919444903,-6.949785143740041,0.01192974378637987,1727910616.3889792
-1.3621319111237031,-6.983488514142943,0.011843146284582964,1727910616.4233823
-1.3648075143235374,-7.017291905046341,0.01178393726937186,1727910616.458671
-1.3663164570741166,-7.051167055803448,0.011755425508124534,1727910616.4924035
-1.3666560416609335,-7.085084494507288,0.011762727868986144,1727910616.5251584
-1.3658339355950075,-7.119019854834454,0.01183152447136761,1727910616.559933
-1.3638647694912882,-7.152928302177121,0.01196149673661988,1727910616.594466
-1.3607547023324444,-7.1867615792842505,0.012154583153597272,1727910616.6296606
-1.356509874315975,-7.220473867682273,0.012399817680676316,1727910616.6641567
-1.3511372932342487,-7.254015840553957,0.01269000843737841,1727910616.6967967
-1.344639373666748,-7.287358363545372,0.012977178650745758,1727910616.7305229
-1.337021424300403,-7.320436471821589,0.01319812756318502,1727910616.7650094
-1.3282856862182282,-7.353210807213917,0.013326592795442694,1727910616.8016512
-1.3184336921360227,-7.385656863723114,0.013365896378744102,1727910616.8355682
-1.3074705464511138,-7.41774473620246,0.013296718505246241,1727910616.8677716
-1.2954089886652005,-7.449437338478916,0.01314196723229522,1727910616.9010212
-1.2822635091758308,-7.48070099032436,0.0129504350800089,1727910616.9410715
-1.2680516196599694,-7.51150794641558,0.012730688227055463,1727910616.9698048
-1.2527926868370998,-7.541827580968463,0.012517047473577533,1727910617.0032086
-1.2365102824949479,-7.571626955260102,0.012333750462692753,1727910617.037258
-1.2192293754895949,-7.600871631584244,0.012163594413706121,1727910617.071304
-1.2009753800430656,-7.629524442938872,0.012000419257714747,1727910617.1064405
-1.1817713239284138,-7.6575529391368535,0.011849487969713616,1727910617.142373
-1.1616430295370432,-7.684919947622182,0.011702815720126299,1727910617.176529
-1.1406123884526607,-7.7115973722019024,0.01157444713915173,1727910617.2090166
-1.1187054998708574,-7.737547192509745,0.011441928050424429,1727910617.2426722
-1.0959391937946574,-7.762744508703921,0.011304531521749416,1727910617.2770667
-1.0723350524153965,-7.787164213277802,0.01117866343007604,1727910617.312251
-1.0479204823144161,-7.810780686247151,0.011055982665532938,1727910617.3460693
-1.0227257689698495,-7.833566686556234,0.01094336511358566,1727910617.3781736
-0.996779217043251,-7.855498570780142,0.010848419826713538,1727910617.4125671
-0.9701114091704706,-7.876552210755626,0.010753893028406965,1727910617.4469957
-0.9427545621406936,-7.8967014831437625,0.010670202190760475,1727910617.4821792
-0.9147373244478603,-7.915926201289013,0.010608731474914007,1727910617.5167603
-0.8860917910781172,-7.934205688318926,0.010548135151043315,1727910617.5491095
-0.8568523129814706,-7.951516813393552,0.010498611835219546,1727910617.5836625
-0.8270490636404842,-7.96784254833447,0.010473156040074063,1727910617.6177776
-0.796715785324384,-7.983165245716851,0.010451622151943616,1727910617.6529913
-0.765888906957232,-7.997465451635739,0.010441653834355781,1727910617.6872234
-0.7346011044692431,-8.01072866879844,0.010454402232062444,1727910617.7192533
-0.7028872287253309,-8.022940504601317,0.010475719541130909,1727910617.7531471
-0.6707844812655661,-8.034086695181553,0.010510358551438417,1727910617.7879038
-0.6383353387156396,-8.044153718211934,0.01057420155213375,1727910617.823712
-0.605581331368676,-8.053115526894844,0.010677577196498422,1727910617.8584156
-0.5725532101093187,-8.060963347887467,0.010823822704660053,1727910617.8907948
-0.5392832069508825,-8.067686083628976,0.011009787976066162,1727910617.9246626
-0.5058064167278336,-8.073274923229164,0.011238837921591261,1727910617.958739
-0.47216415521121347,-8.07772346636423,0.011509468719350175,1727910617.9934332
-0.4384025639469543,-8.081024313898318,0.011751911730761818,1727910618.0280738
-0.4045786744459834,-8.083159479494302,0.011915707985925698,1727910618.060353
-0.37072998539897817,-8.084112964508847,0.011982495215642458,1727910618.0944228
-0.3368789680640872,-8.083876205555425,0.01195277151466266,1727910618.1290693
-0.30305080530522205,-8.082452320831251,0.01188932126664856,1727910618.1644063
-0.26928688112362964,-8.079845610105988,0.011810887651099592,1727910618.1973164
-0.2356190074635331,-8.076062392373188,0.011715533302642874,1727910618.2307937
-0.20209131374823908,-8.071112484587328,0.011641783390187708,1727910618.2651892
-0.16873811962697569,-8.065005467617222,0.011603539958182306,1727910618.3009982
-0.13560965408830028,-8.057752448991321,0.011588452412245206,1727910618.3359215
-0.10274240525548366,-8.049366829992268,0.01161121617418813,1727910618.3698413
-0.07017914866897224,-8.03986025073619,0.011665869491408111,1727910618.4018571
-0.037962251374020047,-8.029244778460717,0.011727831849624344,1727910618.4358883
-0.0061307789128312905,-8.017530416818778,0.011792660305617092,1727910618.4711077
0.025272666261142624,-8.004731805090197,0.011849881578468776,1727910618.5077596
0.056205600599577396,-7.990862596161999,0.011890469306744143,1727910618.540613
0.08663916987142946,-7.975934838728076,0.011908612921804819,1727910618.574216
0.11654394505206812,-7.959959766749334,0.011902469448145112,1727910618.6092305
0.1458771081173398,-7.94296328375132,0.01188751083475247,1727910618.6432414
0.1746068071917604,-7.924961138871605,0.011864427031629765,1727910618.677168
0.20271772487637132,-7.905962665671781,0.011842527090807704,1727910618.7100034
0.2301833978745291,-7.886009567208429,0.01188192615633012,1727910618.7438357
0.2569771236434923,-7.8651285476763615,0.011982734537046374,1727910618.7781134
0.2830572534055877,-7.8433538944469,0.012126919708313744,1727910618.8133454
0.3083912794858181,-7.820715326904614,0.012329462784060271,1727910618.8475764
0.33295285650107087,-7.797237693601124,0.012579349738167237,1727910618.880704
0.35670482621874716,-7.772957824895177,0.01282803013766353,1727910618.9139035
0.3796132534002484,-7.747901803209956,0.013044074510681623,1727910618.9483993
0.40164863358058067,-7.722093355757034,0.013191893285501277,1727910618.9828873
0.4227847608800622,-7.695551929250886,0.013238845535761256,1727910619.0174382
0.44299136996052724,-7.668313270617821,0.01320144946331112,1727910619.0501957
0.46225184618880283,-7.640397909254618,0.013092309099380854,1727910619.084278
0.4805482037734696,-7.611835485322313,0.012923568509344943,1727910619.118221
0.4978652005294667,-7.582654264964976,0.012727518182721512,1727910619.1540985
0.5141869152389147,-7.552891051424059,0.012539241726688102,1727910619.1885157
0.5295006705447686,-7.522581621390193,0.012369744593818266,1727910619.2207878
0.5437881441367317,-7.491770396328793,0.01220783004447111,1727910619.2545938
0.5570340072488354,-7.460498784618119,0.012043973392296707,1727910619.2892559
0.5692091815744286,-7.428822006414198,0.011798600649297915,1727910619.3237598
0.5803056744068126,-7.396741185905184,0.011492666092693476,1727910619.3596904
0.590315104698566,-7.364288410486353,0.011185662692562381,1727910619.3917115
0.5992260655650616,-7.331494811205669,0.010901511961864039,1727910619.42483
0.607059753493791,-7.298389556777387,0.010621150824450386,1727910619.459152
0.6138132768519077,-7.265013565027888,0.010335107311433651,1727910619.4942086
0.6194916772743883,-7.23140418598354,0.01006394799927127,1727910619.5281346
0.6240965376377368,-7.197608278011028,0.009795494047444384,1727910619.5602329
0.6276254956871946,-7.163682874939471,0.00952088076232044,1727910619.5946376
0.6300717709846858,-7.129663659907012,0.00925948300619543,1727910619.6298687
0.6314305246610674,-7.095582200481933,0.009003704112392643,1727910619.6635702
0.6317063730066781,-7.061473881268502,0.008747259606785088,1727910619.6974213
0.6309008834528468,-7.027377304751154,0.008514980527452531,1727910619.7318692
0.6290050956250254,-6.993343464600619,0.008317105265908911,1727910619.7686021
0.6260172780935219,-6.959413280556953,0.008155039746817711,1727910619.7988591
0.6219170082014578,-6.925634055557458,0.008034998084220892,1727910619.8325987
0.6167046222916653,-6.892036885616696,0.007956160699762663,1727910619.866236
0.6103814730397648,-6.858649258283664,0.007923389906330918,1727910619.9015338
0.6029456115985762,-6.8255034078304355,0.00792955105673899,1727910619.9349058
0.5944009649282745,-6.792634140437397,0.007975298404193396,1727910619.9702592
0.5847540222050147,-6.760075031850871,0.008072971154711754,1727910620.005192
0.5740143672373507,-6.727860647970718,0.008206809430665938,1727910620.038752
0.5621938775895754,-6.6960292064298725,0.00837654889028974,1727910620.0731673
0.5493049095936261,-6.6646146372314226,0.008599855569462102,1727910620.1081731
0.5353618982213194,-6.6336506250239555,0.008857362782841506,1727910620.1417863
0.5203820359003464,-6.603175370701865,0.009147090805398016,1727910620.1752617
0.504381621588108,-6.573221863903293,0.009488263317047432,1727910620.208513
0.4873786928767189,-6.543822178060872,0.009862857285623137,1727910620.2432404
0.4693943503109521,-6.515012377466925,0.01026755385956972,1727910620.277543
0.4504484334288724,-6.486823959463509,0.010718197147746003,1727910620.310455
0.4305622501910779,-6.4592873074770685,0.011201911757035849,1727910620.3457692
0.4097683728653571,-6.432447686722788,0.011707174680029981,1727910620.3796153
0.38809240750720475,-6.406343976954577,0.012147950489792995,1727910620.4155364
0.3655514291799318,-6.3810263411879955,0.012439107186912992,1727910620.4479434
0.34217026454576843,-6.35654285175348,0.012551315807742386,1727910620.4821877
0.31794799590181544,-6.332902084919709,0.012488143727189208,1727910620.5160685
0.29290788410030305,-6.310134613928299,0.012289117120968767,1727910620.5501795
0.2670732193180618,-6.2882577319087805,0.01201697200788018,1727910620.5852258
0.24046588883470732,-6.267278018731182,0.011720521057831966,1727910620.6205018
0.21312457753937905,-6.2472111689832746,0.011465558426160018,1727910620.6526413
0.18508807577731526,-6.228071487637058,0.011297733798398919,1727910620.6868715
0.15639858830095496,-6.209877561620747,0.011181295624250237,1727910620.720256
0.12711015670352546,-6.192659988895292,0.011117364464152934,1727910620.755205
0.09725649726224754,-6.176427435909997,0.011113613957439174,1727910620.789279
0.06687687628615727,-6.161191823096074,0.011147158696944793,1727910620.8235319
0.03600561328015338,-6.146995278783955,0.011225468857784356,1727910620.8593805
0.004676822878379194,-6.133840352789067,0.011356705651929718,1727910620.8947084
-0.02707431017031818,-6.1217434300103255,0.011515896910093491,1727910620.931075
-0.059210212145228806,-6.1107192310374385,0.011702635196252748,1727910620.9697165
-0.0916968921834894,-6.100779632582911,0.011922337650272492,1727910620.9984503
-0.12449805363615057,-6.091935952497228,0.012157344334186346,1727910621.035508
-0.15757550312531307,-6.0841984239676,0.012405179219663104,1727910621.0692232
-0.1908876636634307,-6.077577368026306,0.012663614750760019,1727910621.1033325
-0.2244049772556414,-6.072079212501571,0.012883405562099602,1727910621.1359806
-0.2580675707212845,-6.0677181618786,0.013029593826397547,1727910621.1679032
-0.2918446970931905,-6.0645036762116895,0.013013145861734585,1727910621.2022336
-0.3256848887427344,-6.062451512626234,0.012751928391807714,1727910621.234933
-0.3595649916456868,-6.061565803168332,0.01226358962830908,1727910621.2700253
-0.3934656124187907,-6.061851659051867,0.011656442462246548,1727910621.3038557
-0.42737051122806585,-6.063301537067419,0.011060828713962863,1727910621.3359962
-0.46123817879399537,-6.065896566750188,0.0105055334694717,1727910621.3699584
-0.49502301528881737,-6.069620145940462,0.00997280013592675,1727910621.4049616
-0.5286605979949708,-6.0744668712967425,0.009496143967375756,1727910621.440667
-0.5621036446238338,-6.080433612906099,0.009085757719713322,1727910621.4742732
-0.5953122174939511,-6.087520456561666,0.008721922074298326,1727910621.5100408
