odom_x,odom_y,imu_ax,imu_ay,kf_ax,kf_ay,kf_vx,kf_w,kf_x,kf_y,stamp
1.243962287902832,0.8070984482765198,-0.20539063215255737,-0.13276857137680054,-0.25630934885914736,0.07500500930859524,0.30812714332925123,0.24342227204712102,1.4219194030446756,0.4986187248633813,1731704785.781278
1.2300159931182861,0.8403964638710022,-0.18242508172988892,-0.24985933303833008,-0.21896741802067968,0.0735550198470198,0.2972987609666688,0.24741112141825006,1.4165618880139799,0.5301468565959939,1731704785.873846
1.21360182762146,0.8759101629257202,-0.3408900499343872,0.189347505569458,-0.2773952200607871,0.10156504870089846,0.34595783389763723,0.29357638055668295,1.409574133002705,0.56614496737434,1731704785.9714067
1.1974670886993408,0.9085057377815247,0.5162680745124817,0.15559828281402588,0.12034227356754718,0.12338320214010341,0.3755281104351221,0.3285591643116678,1.4012375876944727,0.6026274762702432,1731704786.0631883
1.1785587072372437,0.9436208009719849,0.01388096809387207,0.7754306197166443,0.07043999856504907,0.21288029822057877,0.48078074813176047,0.4427804130007257,1.3895180099661664,0.6472987427538911,1731704786.1638367
1.156457781791687,0.9816200733184814,0.18764013051986694,0.13240432739257812,0.12714301869855263,0.16626884851490045,0.437261440515479,0.3802504248233948,1.3768466801980965,0.6887188692388566,1731704786.2735517
1.1353371143341064,1.0147124528884888,-0.2782800793647766,-0.1538180112838745,-0.07785278738575022,0.1072331174603005,0.3700331398720298,0.28979328040019714,1.3643382127695334,0.7249775743241641,1731704786.37024
1.1150705814361572,1.0448253154754639,0.1510029435157776,0.43813663721084595,0.038328519543729386,0.15343771320981525,0.42035955408267267,0.3650154057867291,1.3495065279955192,0.7631821988483785,1731704786.4632454
1.0918631553649902,1.076686978340149,-0.20775705575942993,0.4100172519683838,-0.0836874523739483,0.17774301276347046,0.4442727508422008,0.40007633244786195,1.3321252048679209,0.804013966811703,1731704786.5640576
1.0680041313171387,1.1072243452072144,0.4126424193382263,0.1782410740852356,0.16382638162255397,0.16024244369751103,0.43664690740412104,0.36698403442304717,1.3136525092255213,0.8431159148072734,1731704786.6606
1.0393846035003662,1.1419577598571777,0.13855504989624023,0.5095175504684448,0.15190010422413794,0.1966139669719454,0.47146429188804184,0.41702833142374035,1.2927967737132988,0.8830050279145593,1731704786.775553
1.016040325164795,1.1683136224746704,0.6321573257446289,-0.10106277465820312,0.38843139974778107,0.13756028661528644,0.4011490730055983,0.3429156288075647,1.2735481174799705,0.9163385378439378,1731704786.8636024
0.9839575886726379,1.2018070220947266,0.42513078451156616,0.1614828109741211,0.4061455490249864,0.13874358185435695,0.42319539963563224,0.3278475663341663,1.2531636437231668,0.9491335875531616,1731704786.9794662
0.9574407339096069,1.227825403213501,0.04298269748687744,0.10031527280807495,0.22337992118797756,0.1314678214634484,0.41512883400655975,0.31669161641846105,1.231441977061714,0.9815738224021192,1731704787.0737956
0.9283417463302612,1.2547869682312012,0.10421323776245117,0.2796551585197449,0.16387334700897851,0.15639910658967446,0.4339555289052848,0.36040353486038923,1.2073421743267359,1.0149899408013285,1731704787.1740263
0.9013392329216003,1.2780770063400269,0.6207900643348694,0.15105098485946655,0.3911049300432894,0.1478794783556539,0.4320138064467013,0.34230266752805316,1.1825730910478551,1.0469632177755235,1731704787.2637184
0.8700488209724426,1.3034813404083252,-0.4067347049713135,0.23254704475402832,-0.007836951555815264,0.15225736016849006,0.4396070045990312,0.3463488037624995,1.1554142363479112,1.0798773426734438,1731704787.3631573
0.8404415845870972,1.3259848356246948,0.227183997631073,-0.4547806978225708,0.1057077780251353,0.08102748666064052,0.33321300591293923,0.24317024012505417,1.1326508197822962,1.1055004796091417,1731704787.4581757
0.8032233119010925,1.3521528244018555,0.007647037506103516,-0.23436635732650757,0.05638857335809956,0.07344877988931454,0.33206212352312936,0.22118987588838496,1.110349829820963,1.1294277410676306,1731704787.5734348
0.7730028033256531,1.371923565864563,-0.15631204843521118,-0.1860300898551941,-0.049640353789076525,0.07373294021660516,0.33913451897464336,0.21741502587095263,1.086599488190622,1.153781270389646,1731704787.6633847
0.7395221590995789,1.3924694061279297,-0.13789498805999756,-0.18038934469223022,-0.09362068426906732,0.08179823217553611,0.33469025301821353,0.2443998038122871,1.0621874216808893,1.1775708240682525,1731704787.7632437
0.7051187753677368,1.4119796752929688,0.2895955443382263,0.36105215549468994,0.09970682322915896,0.12332064917606962,0.39063553202771883,0.31569235019644604,1.0341837506854592,1.2035025681800087,1731704787.8641481
0.6665050387382507,1.4322353601455688,0.6691651344299316,-0.21136891841888428,0.3823611997739554,0.0945147807536587,0.36132346692225503,0.2615794140323445,1.0087610643676863,1.225735259455578,1731704787.9732957
0.6342308521270752,1.447975754737854,-0.3588458299636841,0.526702880859375,0.014054410611432366,0.15583850088574397,0.43749915159065067,0.35620297849527127,0.9767583102996028,1.2521914079079444,1731704788.0632613
0.597925066947937,1.4641510248184204,-0.04868602752685547,0.2658900022506714,-0.017406671875192063,0.1579323318299699,0.4336067614994413,0.36422940288991185,0.942403185765548,1.2787092003744085,1731704788.1635985
0.5608984231948853,1.4793418645858765,-0.5426344275474548,-0.7850877046585083,-0.2851319516758663,0.04728257156354458,0.26451486486184694,0.17875203946757293,0.9177190495902398,1.2967223083355768,1731704788.2647283
0.5197629332542419,1.4943808317184448,0.03279358148574829,0.6392250657081604,-0.12207641365852967,0.11633081054029008,0.3655304193485628,0.3182520643496958,0.8875799490423018,1.31722309816838,1731704788.3732684
0.48582231998443604,1.5056158304214478,0.22204595804214478,0.40583574771881104,0.051838545483195025,0.15506891954980775,0.42119890356838713,0.3681607863554903,0.8525621125742755,1.3397075767456856,1731704788.4631977
0.44776466488838196,1.5168561935424805,0.13753974437713623,-0.24586576223373413,0.09208034841273449,0.09755767412096478,0.35379464249197373,0.2757466123110612,0.8220221726332722,1.3579249118486671,1731704788.563169
0.40959012508392334,1.5267860889434814,0.014027237892150879,0.49013298749923706,0.055227478630298865,0.14830746317900634,0.4225063961750548,0.3510182674667933,0.7864581795901499,1.3775958440008713,1731704788.6633918
0.3671204745769501,1.5362846851348877,0.18320482969284058,0.1326192021369934,0.11855716939473507,0.1408072347958667,0.41359442865781776,0.3404476101208845,0.7503195526391955,1.396038982674332,1731704788.7732275
