x,y,theta,stamp
2.093407402981029e-08,-2.419635691808253e-08,2.384079989652787e-07,1729890473.5746028
2.093407402981029e-08,-2.419635691808253e-08,2.384075442156541e-07,1729890473.6164248
2.093407402981029e-08,-2.419635691808253e-08,2.384079989652787e-07,1729890473.6654172
2.093407402981029e-08,-2.419635691808253e-08,2.384075442156541e-07,1729890473.7153728
2.093407402981029e-08,-2.419635691808253e-08,2.384079989652787e-07,1729890473.765463
2.093407402981029e-08,-2.419635691808253e-08,2.384075442156541e-07,1729890473.8145845
2.093407402981029e-08,-2.419635691808253e-08,2.384075442156541e-07,1729890473.8754957
2.093407402981029e-08,-2.419635691808253e-08,2.384075442156541e-07,1729890473.9046657
2.093407402981029e-08,-2.419635691808253e-08,2.384075442156541e-07,1729890473.974723
0.0007286578183993697,-0.00013636429503094405,0.004182589696549125,1729890474.0174296
0.004364682827144861,0.00021353251941036433,0.012304546424017505,1729890474.0654526
0.009571725502610207,0.0003417114494368434,0.024792445511363056,1729890474.1124325
0.016850514337420464,0.0008043452980928123,0.04205970143560956,1729890474.165461
0.03434978425502777,0.0021294543985277414,0.08841279673317726,1729890474.2588253
0.07734548300504684,0.008779245428740978,0.20554246429873188,1729890474.4186223
0.0936562642455101,0.012643199414014816,0.24538965498990448,1729890474.4704337
0.12208469957113266,0.02047770470380783,0.3234415212793511,1729890474.5654602
0.15344125032424927,0.03209560737013817,0.4110570741540156,1729890474.6751804
0.18146201968193054,0.04516312852501869,0.4901491051696663,1729890474.7761078
0.21857424080371857,0.0673171877861023,0.5899690112847163,1729890474.9154398
0.2311834841966629,0.07599098980426788,0.6212777787203113,1729890474.9654655
0.2535923719406128,0.09262610971927643,0.6698611172326987,1729890475.0563195
0.2913614809513092,0.12456504255533218,0.7424053104858611,1729890475.2154627
0.3027622103691101,0.13500970602035522,0.7586573483066706,1729890475.2654433
0.32499000430107117,0.15669040381908417,0.7735401846866653,1729890475.3664727
0.3443748652935028,0.17557914555072784,0.7761195407954833,1729890475.4557803
0.3793465495109558,0.20948678255081177,0.7791373775477414,1729890475.6154518
0.40117090940475464,0.2309887409210205,0.7829718426892225,1729890475.7154562
0.4119832515716553,0.24165375530719757,0.7840533950013102,1729890475.767445
0.43182066082954407,0.26099857687950134,0.7841820966004682,1729890475.855747
0.46638989448547363,0.29535552859306335,0.7833931421176297,1729890476.0146003
0.487995982170105,0.31691908836364746,0.7883160734554815,1729890476.1154604
0.49835294485092163,0.32739976048469543,0.7923125345255113,1729890476.162596
0.5285082459449768,0.35776665806770325,0.7851233508787884,1729890476.3052855
0.5526224970817566,0.38085702061653137,0.776670730820288,1729890476.4154663
0.5745995044708252,0.4021068513393402,0.7746650988504542,1729890476.5178015
0.5850076079368591,0.4121790826320648,0.7733056229758569,1729890476.5644636
0.6055465936660767,0.43193143606185913,0.7705640138253141,1729890476.656577
0.6404319405555725,0.4653545022010803,0.7680152652642133,1729890476.8161511
0.6513290405273438,0.47616496682167053,0.7657908709935445,1729890476.8656895
0.6742174029350281,0.4976172149181366,0.746091091692118,1729890476.9647298
0.6936893463134766,0.5153939723968506,0.7223496824413866,1729890477.0558152
0.722053587436676,0.5391563773155212,0.7037476866869525,1729890477.174976
0.7431769967079163,0.5565160512924194,0.6899144179704823,1729890477.264568
0.7665587067604065,0.5755566954612732,0.6790005836062214,1729890477.364648
0.788122296333313,0.5929965972900391,0.6691217332764572,1729890477.4558449
0.817145049571991,0.6154056191444397,0.6514700801753683,1729890477.576084
0.8520779609680176,0.6412385702133179,0.604552430915617,1729890477.715491
0.864578366279602,0.6496880650520325,0.5872062990532302,1729890477.765501
