x,y,theta,stamp
0.0002580901200417429,-0.00029743032064288855,0.0029345090909828836,1729890646.4603484
0.0002596234844531864,-0.0002991921501234174,0.0029519140142536438,1729890646.5197146
0.00026058973162434995,-0.0003003023157361895,0.0029628817918649405,1729890646.570208
0.0002609678194858134,-0.0003007367195095867,0.0029671719932112327,1729890646.6261666
0.0007135813357308507,-0.00032009879942052066,0.00039845084553454766,1729890646.6651912
0.0038480861112475395,-0.0005506548332050443,-0.010317967773216726,1729890646.715148
0.009278381243348122,-0.0007690767524763942,-0.025270133835373475,1729890646.7651165
0.01629614271223545,-0.0010029332479462028,-0.043458862970595334,1729890646.8145738
0.023921985179185867,-0.0019296091049909592,-0.06343978404916809,1729890646.8612573
0.03304155170917511,-0.002610657596960664,-0.08766000385996264,1729890646.9045467
0.04998922720551491,-0.004406043328344822,-0.13115233697797093,1729890646.975186
0.06289844959974289,-0.006256337743252516,-0.1643254605792194,1729890647.021148
0.07610124349594116,-0.008448900654911995,-0.1976174928890566,1729890647.0651104
0.09242399036884308,-0.011578590609133244,-0.23578929507899238,1729890647.1151543
0.12204305827617645,-0.01954256184399128,-0.3097255012948482,1729890647.2155917
0.15241214632987976,-0.030553558841347694,-0.3870693641541378,1729890647.3255296
0.1793825775384903,-0.04202908277511597,-0.4538113211488144,1729890647.4221504
0.2046920508146286,-0.05528165400028229,-0.515261535170513,1729890647.5152292
0.23018094897270203,-0.07043628394603729,-0.5732394380011226,1729890647.6116495
0.2536463141441345,-0.08596281707286835,-0.6231381163968377,1729890647.7053494
0.2823682129383087,-0.10716477036476135,-0.6816297409214488,1729890647.8232234
0.30418646335601807,-0.12535008788108826,-0.725960024260669,1729890647.9151695
0.32599830627441406,-0.14511552453041077,-0.7690291425907145,1729890648.0126042
0.3457029461860657,-0.16485220193862915,-0.8037412608799877,1729890648.1045558
0.3700726330280304,-0.19088920950889587,-0.8469032261988247,1729890648.2242107
0.38827505707740784,-0.21202564239501953,-0.8774085595643518,1729890648.3175244
0.4077525734901428,-0.2360028475522995,-0.9092910805068035,1729890648.4152904
0.42809784412384033,-0.2629074454307556,-0.943905942725032,1729890648.5249305
0.44557833671569824,-0.287972629070282,-0.9697110892289206,1729890648.6252367
0.4606860280036926,-0.3103969693183899,-0.9898980957800813,1729890648.7162335
0.477102130651474,-0.33626383543014526,-1.0122568619241088,1729890648.8145766
0.49426308274269104,-0.36474013328552246,-1.0325667104877998,1729890648.9254365
0.5096786022186279,-0.39137476682662964,-1.0511015343646062,1729890649.0251865
0.523149311542511,-0.4153519570827484,-1.0644353688834651,1729890649.1162455
0.5376941561698914,-0.4421521723270416,-1.0732833533817552,1729890649.2153482
0.5533646941184998,-0.47167766094207764,-1.080998031863553,1729890649.324916
0.5673304200172424,-0.49854257702827454,-1.0847844670222895,1729890649.4252107
0.5800184607505798,-0.5228294134140015,-1.0864549270413495,1729890649.5151951
0.5941665768623352,-0.5496917963027954,-1.0878091170704327,1729890649.6153107
0.6068365573883057,-0.57367342710495,-1.0867052024379045,1729890649.7050817
0.6240435242652893,-0.6060836315155029,-1.0825532267812015,1729890649.8264518
0.6370187401771545,-0.6304724216461182,-1.0783872025046857,1729890649.915451
0.6528471112251282,-0.6602952480316162,-1.0714641323739413,1729890650.0255916
0.6674217581748962,-0.6870447993278503,-1.0641381355146735,1729890650.1252244
0.6825106143951416,-0.7137922644615173,-1.0545267594477663,1729890650.224671
0.6963251829147339,-0.7376709580421448,-1.0456206698711688,1729890650.3145502
0.7116851210594177,-0.7639716863632202,-1.0327159446733813,1729890650.414828
0.7290858030319214,-0.7927379608154297,-1.0161692160857387,1729890650.5248575
0.7441868185997009,-0.8166391253471375,-0.9998739286368762,1729890650.6258454
0.7564802169799805,-0.8355935215950012,-0.9824749876884136,1729890650.7153463
0.7691105008125305,-0.8543978929519653,-0.9605857124866094,1729890650.8146956
0.7817147374153137,-0.872294545173645,-0.9385520022643848,1729890650.9203
0.7925359010696411,-0.8869037628173828,-0.9119306210362385,1729890651.021201
0.8023090958595276,-0.8991289138793945,-0.8822406576044043,1729890651.120209
0.8099412322044373,-0.9085214138031006,-0.8525780581259779,1729890651.2097723
0.817232608795166,-0.9168354868888855,-0.817820620981529,1729890651.3061593
0.8269950747489929,-0.9269744157791138,-0.7730073540720418,1729890651.4196024
0.8352054953575134,-0.9347197413444519,-0.7386075694788629,1729890651.515225
0.8441009521484375,-0.9427659511566162,-0.6965636176191629,1729890651.6158059
0.8541454076766968,-0.9508952498435974,-0.6491850147716164,1729890651.7252355
0.8635596632957458,-0.9577707648277283,-0.6077233052069455,1729890651.8222177
0.8731718063354492,-0.9642252922058105,-0.5693215914839551,1729890651.9152198
0.8843177556991577,-0.9711002111434937,-0.5305177999161242,1729890652.0156808
0.8939756155014038,-0.9765669107437134,-0.4961368114302621,1729890652.105397
0.9046799540519714,-0.9823599457740784,-0.4553661103261185,1729890652.2225583
0.9126332998275757,-0.9861398935317993,-0.424146866514701,1729890652.3152418
0.9205367565155029,-0.9896562695503235,-0.3941316117823988,1729890652.4133956
0.9269067645072937,-0.9922523498535156,-0.36374479553652805,1729890652.5049014
0.9347633719444275,-0.9951705932617188,-0.3264732016106272,1729890652.6232328
0.9423303008079529,-0.9976052641868591,-0.28538499672111295,1729890652.7152336
0.9475281238555908,-0.9993169903755188,-0.2447998807471925,1729890652.8127322
0.9501051306724548,-0.9999389052391052,-0.22079575359569242,1729890652.9056365
