e,e_dot,e_int,stamp
1.4138169520817636,-2.277554997073667e-05,0.05177383210463276,1729890646.570208
1.4138163775642105,-1.3114923039192887e-05,0.10194162269784658,1729890646.6261666
1.4134826675241763,-0.002853844410394229,0.14669391392496064,1729890646.6651912
1.4111051091603912,-0.018714475556529993,0.18854802852989322,1729890646.715148
1.4071218013540616,-0.04243621328428662,0.23541708360597632,1729890646.7651165
1.40202297350009,-0.06093735568693223,0.28188279860557974,1729890646.8145738
1.3960203423295299,-0.0772258440715322,0.3266208754494883,1729890646.8612573
1.389170306715547,-0.09560630905491463,0.3682835001774083,1729890646.9045467
1.3761278265432673,-0.11429061915666881,0.42054380574102485,1729890646.975186
1.3659010879408575,-0.13571346638803264,0.4736323010827363,1729890647.021148
1.3552721110102572,-0.15475941813387897,0.5142563151699056,1729890647.0651104
1.34189086583084,-0.1697214359800161,0.5563050509624294,1729890647.1151543
1.3160946696786264,-0.1747433655723231,0.622320816717058,1729890647.2155917
1.2877234066228265,-0.17163487112614037,0.7126225854350797,1729890647.3255296
1.2613965404645986,-0.1768473174109769,0.7994734730821547,1729890647.4221504
1.2349119350406665,-0.18567184698252545,0.8775609430886889,1729890647.5152292
1.206942448308378,-0.19153946452261747,0.95379911715187,1729890647.6116495
1.180045675456676,-0.19237715222968513,1.028582582065909,1729890647.7053494
1.1454912173732132,-0.19340005201966656,1.109367876319621,1729890647.8232234
1.1176622685528155,-0.19860427647651924,1.187537267030511,1729890647.9151695
1.0886256241444408,-0.20022570815651783,1.2562588722140902,1729890648.0126042
1.0609318918933255,-0.1997297721738549,1.3232341141431132,1729890648.1045558
1.0254115071274448,-0.19934472970980824,1.3955620391254315,1729890648.2242107
0.9975525018948277,-0.198469416116257,1.4663779204779321,1729890648.3175244
0.9666688487562551,-0.2048153780974299,1.5279481460288522,1729890648.4152904
0.9329402499073635,-0.2078414517066609,1.5924472556859142,1729890648.5249305
0.9024224939971398,-0.20395854274068861,1.655600725032271,1729890648.6252367
0.8754495418444718,-0.20022084568776224,1.7114260931801322,1729890648.7162335
0.8449661992808526,-0.20212867311246963,1.7647546795342925,1729890648.8145766
0.8119882559095433,-0.2024810706339211,1.8213781524971155,1729890648.9254365
0.7815623759992659,-0.200831712539967,1.8762464336344553,1729890649.0251865
0.7544533870090012,-0.20090983505181814,1.9242319185767434,1729890649.1162455
0.7245142456010837,-0.19993688140381805,1.970156833958233,1729890649.2153482
0.6918147081462604,-0.200181068890237,2.0182772833039024,1729890649.324916
0.6623160216210233,-0.19752039060931348,2.064609053302595,1729890649.4252107
0.6356699316572542,-0.1967463811986355,2.1049272825933936,1729890649.5151951
0.606199839700274,-0.1968265268492442,2.1433401485980004,1729890649.6153107
0.5799412378532135,-0.1956225091253074,2.180047815738891,1729890649.7050817
0.5445304188076899,-0.19475526623925196,2.218372051028878,1729890649.8264518
0.5179826504301706,-0.19668355709164018,2.2546946290576253,1729890649.915451
0.48571024973191546,-0.19710092363690745,2.286936060054005,1729890650.0255916
0.45667192224092634,-0.19482153772718727,2.318868590611561,1729890650.1252244
0.42745102392416434,-0.19509619286459853,2.347234154071578,1729890650.224671
0.4012915658050839,-0.19496207973406163,2.372559108465663,1729890650.3145502
0.37260546729314736,-0.1923724966952851,2.3961769585123442,1729890650.414828
0.34110417031429746,-0.1907883283425232,2.420089188824899,1729890650.5248575
0.3147405187318676,-0.18245190870598718,2.4422277823923326,1729890650.6258454
0.29382201221768717,-0.16492711362260892,2.460884389696728,1729890650.7153463
0.27296507910695794,-0.1478864691192696,2.478067560443078,1729890650.8146956
0.25289748724349087,-0.13332041681645002,2.4953449942010453,1729890650.9203
0.2362881952401612,-0.11821206029221631,2.5116099095269653,1729890651.021201
0.22193843649766495,-0.10318186912565623,2.5263990503012437,1729890651.120209
0.21092810848379406,-0.08928958867918729,2.5396573833057263,1729890651.2097723
0.20079904264918585,-0.07600685942604432,2.552103616120413,1729890651.3061593
0.1877856227508067,-0.07326685579896049,2.565237980170389,1729890651.4196024
0.17725332417333614,-0.0749527017546132,2.57759048657607,1729890651.515225
0.16607302450437464,-0.07376732618028332,2.5884518448375524,1729890651.6158059
0.15389879333418993,-0.07413622850827505,2.5992253140475046,1729890651.7252355
0.1428260262809453,-0.07514156001397305,2.6090523161025647,1729890651.8222177
0.13177716200454628,-0.07765857270148219,2.617397506323664,1729890651.9152198
0.1192374917650921,-0.08120791970286557,2.62508685271466,1729890652.0156808
0.10858305475717314,-0.08119270430982085,2.631970201117806,1729890652.105397
0.09693855101365881,-0.07271527025922948,2.638655000196241,1729890652.2225583
0.0884592722688139,-0.06362503209714901,2.6448425707800443,1729890652.3152418
0.0801336372860488,-0.058769507941956345,2.6499400725565283,1729890652.4133956
0.07350270170262138,-0.05242897759324607,2.6545869048808566,1729890652.5049014
0.06541514205063585,-0.046937149634216184,2.6591624117573507,1729890652.6232328
0.05771939851138384,-0.05066516721694251,2.663209157689858,1729890652.7152336
0.052476321215014214,-0.045808218608436514,2.666523900837468,1729890652.8127322
