x,y,theta,stamp
1.1581846592889633e-12,-7.105427357601002e-15,-1.20001693510184e-10,1729888753.0800724
1.1581846592889633e-12,-7.105427357601002e-15,-1.2273027287073534e-10,1729888753.1282547
1.1581846592889633e-12,-7.105427357601002e-15,-1.263683786848038e-10,1729888753.1989565
6.761868280591443e-05,3.171998105244711e-05,-1.2909695804535515e-10,1729888753.2390468
0.0028387014754116535,-0.00026660761795938015,-0.004771288528630889,1729888753.2887619
0.007589510641992092,-0.0006636966718360782,-0.016026010262178335,1729888753.338746
0.014093958772718906,-0.000934376148506999,-0.030498017315046807,1729888753.3889651
0.022095685824751854,-0.0013049001572653651,-0.05058150971007064,1729888753.4381042
0.033810753375291824,-0.0022618533112108707,-0.07963420544576284,1729888753.4988518
0.0410982221364975,-0.002847539260983467,-0.09689743754740443,1729888753.52874
0.05398554354906082,-0.004111107438802719,-0.12897619466384874,1729888753.5787117
0.07199215888977051,-0.006746064871549606,-0.17299474228975056,1729888753.6387398
0.08797337859869003,-0.009688077494502068,-0.2108102772045167,1729888753.6888146
0.11803266406059265,-0.016983404755592346,-0.284267164516212,1729888753.7888896
0.14408397674560547,-0.025248130783438683,-0.3431216714250478,1729888753.8781328
0.17814214527606964,-0.038565218448638916,-0.4161744427021223,1729888753.9986863
0.20332272350788116,-0.049991581588983536,-0.46663176236823545,1729888754.0898094
0.23067867755889893,-0.06439439952373505,-0.5159079884681712,1729888754.1887906
0.25446078181266785,-0.07824427634477615,-0.5593610002310246,1729888754.2788935
0.28019946813583374,-0.09472758322954178,-0.6037207856828333,1729888754.382616
0.30769747495651245,-0.11448278278112411,-0.645647995456436,1729888754.489965
0.33198297023773193,-0.1332118809223175,-0.6754229047506742,1729888754.5889182
0.3536166846752167,-0.1505538374185562,-0.7054494016636575,1729888754.6790469
0.3768764138221741,-0.17078149318695068,-0.7390982339484687,1729888754.7784297
0.4015418589115143,-0.1935041844844818,-0.7653643480370079,1729888754.889311
0.42382147908210754,-0.2151068150997162,-0.7868553361386188,1729888754.9883106
0.44331106543540955,-0.2347109615802765,-0.8026484454163044,1729888755.0788567
0.4643383324146271,-0.25699037313461304,-0.8211541121236953,1729888755.1800356
0.4870358109474182,-0.28177061676979065,-0.8395302744505462,1729888755.2901103
0.5069823861122131,-0.3044179379940033,-0.8538485980254084,1729888755.3880327
0.5257249474525452,-0.3260044455528259,-0.8657745434114955,1729888755.4792807
0.5488806962966919,-0.35369107127189636,-0.8799001220779861,1729888755.5977945
0.5668286085128784,-0.3755664527416229,-0.8897127530610054,1729888755.688872
0.5858762860298157,-0.3993152976036072,-0.900366339574501,1729888755.7867398
0.6031786203384399,-0.42164871096611023,-0.9090308833033636,1729888755.8785326
0.6218679547309875,-0.4460183084011078,-0.9194592040436801,1729888755.9784636
0.6420857310295105,-0.4727010726928711,-0.9290250008620379,1729888756.0889502
0.6596999168395996,-0.49684932827949524,-0.9381844981089003,1729888756.1868272
0.676115870475769,-0.5196364521980286,-0.9463518378831334,1729888756.2787652
0.6912186741828918,-0.5408363938331604,-0.9538345834889008,1729888756.3785362
0.7059628963470459,-0.5617799162864685,-0.9600610802974491,1729888756.488788
0.7201017141342163,-0.5822187662124634,-0.9678933713806448,1729888756.589833
0.7326641082763672,-0.6009956002235413,-0.9730372262857633,1729888756.6787653
0.7464567422866821,-0.6213647127151489,-0.9789271437503589,1729888756.7790806
0.7573554515838623,-0.6375498175621033,-0.9855470196527173,1729888756.8889267
0.7651305794715881,-0.6496872901916504,-0.9856666687719475,1729888756.9898248
0.7736308574676514,-0.6624756455421448,-0.9896590183124166,1729888757.0790482
0.7844049334526062,-0.6790834069252014,-0.995161273848505,1729888757.194786
0.7923163175582886,-0.6914303302764893,-0.997497903354694,1729888757.288857
0.7998015880584717,-0.703217625617981,-0.9987247386545886,1729888757.388807
0.8054074645042419,-0.7117679119110107,-0.9984698496250821,1729888757.4790769
0.8145561814308167,-0.7261155247688293,-0.999199933609139,1729888757.6008906
0.8233249187469482,-0.7400516867637634,-1.0003404396043198,1729888757.6898196
0.8325054049491882,-0.7542721629142761,-1.003730237756265,1729888757.788871
0.8394937515258789,-0.7655436992645264,-1.0031596922075958,1729888757.878802
0.8461639285087585,-0.7760466933250427,-1.0036474584550652,1729888757.9783385
0.8546174764633179,-0.7894648313522339,-1.0029642313824214,1729888758.0888155
0.8624603748321533,-0.8019722104072571,-1.0027296937483252,1729888758.1888149
0.8691893815994263,-0.8127205967903137,-1.0032196050003759,1729888758.283802
0.8739224672317505,-0.8202922940254211,-1.0037319981203037,1729888758.3750865
0.8784289360046387,-0.8273747563362122,-1.0003941609061429,1729888758.4928691
0.8831610083580017,-0.834557831287384,-0.9979462327037179,1729888758.5859568
0.8878712058067322,-0.8418661952018738,-0.9979439787455799,1729888758.6828082
0.8934166431427002,-0.8504092693328857,-0.9979439787457118,1729888758.7995763
0.8969467878341675,-0.8562610149383545,-0.9973098896917257,1729888758.8888423
0.9004365801811218,-0.8612954020500183,-0.9952430266205323,1729888758.9888842
