e,e_dot,e_int,stamp
1.4142135623722711,0.0,0.05604245316407027,1729888753.1989565
1.4141881799021432,-0.00021104369950403906,0.10826942860704838,1729888753.2390468
1.412018948569369,-0.01475549832693651,0.15053838292138136,1729888753.2887619
1.408386178055366,-0.038770474032953785,0.19734346292797436,1729888753.338746
1.4036177695121355,-0.05587687957591342,0.24422582169432255,1729888753.3889651
1.397744164764229,-0.07149433537758948,0.29051809926002686,1729888753.4381042
1.3888855495148622,-0.08845216910382091,0.3413914973126842,1729888753.4988518
1.3834036466439077,-0.10974681377996691,0.38318683756028954,1729888753.52874
1.3735858320982106,-0.1266271474270697,0.41975163884089645,1729888753.5787117
1.3593203937299774,-0.1447046144722803,0.4695932570224514,1729888753.6387398
1.3462950129898066,-0.16592131323450732,0.5190036123435902,1729888753.6888146
1.3206771021676582,-0.17203485342344407,0.5851034779751193,1729888753.7888896
1.2972021605766764,-0.17301084911871467,0.6669646760100019,1729888753.8781328
1.2648348400277938,-0.1771780202691466,0.7554173897874413,1729888753.9986863
1.2398430053562026,-0.18091779396388916,0.8428993823071113,1729888754.0898094
1.211285737060037,-0.18759217108716367,0.9196562669044674,1729888754.1887906
1.1855219694069545,-0.19148296274665608,0.9943774250222209,1729888754.2788935
1.15655996569022,-0.1883875462407444,1.0691010388179971,1729888754.382616
1.1240211422267157,-0.1941128031347604,1.1481839745396987,1729888754.489965
1.0943346816338362,-0.20103932655123444,1.2234384731621988,1729888754.5889182
1.0674128411512571,-0.19956991243732625,1.2907145912145148,1729888754.6790469
1.0372494086247424,-0.20073739069522054,1.356238133891306,1729888754.7784297
1.0042846444505296,-0.20026858085524368,1.4266264240001392,1729888754.889311
0.9736729428663617,-0.20216933597367723,1.4947448852462397,1729888754.9883106
0.9463455405886604,-0.203672175099064,1.5545368286255978,1729888755.0788567
0.915967645572148,-0.20068204773657572,1.6130747725634702,1729888755.1800356
0.8826016690362758,-0.20112014379758272,1.6752257233378898,1729888755.2901103
0.852584759767685,-0.20321944238635958,1.7343375030500328,1729888755.3880327
0.8241400565944145,-0.20608930185493204,1.7863050924429924,1729888755.4792807
0.7881775545696709,-0.2050585815762936,1.8414149131669997,1729888755.5977945
0.7599702029320419,-0.2043838236920775,1.8945094022673554,1729888755.688872
0.7296030168286738,-0.20666501543829333,1.9404610765861028,1729888755.7867398
0.7013967642380922,-0.2058568215602934,1.9848034534340964,1729888755.8785326
0.6707306152891015,-0.20471818934751226,2.0276684897220343,1729888755.9784636
0.6372964637214996,-0.20316040003002553,2.0723679708448617,1729888756.0889502
0.6074246826165122,-0.2026017186092978,2.1145563820744826,1729888756.1868272
0.5793531456845347,-0.20350931110046636,2.151213043785292,1729888756.2787652
0.5533327429327743,-0.18871094617399997,2.186572633225849,1729888756.3785362
0.5277259327477783,-0.16435312177881226,2.22351742194265,1729888756.488788
0.5028759387121642,-0.1593959064394713,2.2589360999101236,1729888756.589833
0.4802842804471556,-0.16665407914663646,2.289350457379807,1729888756.6787653
0.45568504946855964,-0.16641695669931747,2.3180962455120264,1729888756.7790806
0.43617257092272094,-0.14095119647330034,2.3486518068269726,1729888756.8889267
0.4217613535550892,-0.10682137803512504,2.3782797245407146,1729888756.9898248
0.4064058052526104,-0.10497720256413956,2.404035221966145,1729888757.0790482
0.38661181103312275,-0.11437549779054394,2.4304487120360894,1729888757.194786
0.3719512777580232,-0.10895662313196064,2.456461596156333,1729888757.288857
0.35799327072968673,-0.09849843772561712,2.479614334093739,1729888757.388807
0.34777002670558993,-0.08430063530349567,2.50166525602445,1729888757.4790769
0.33075990630391394,-0.08429748558877848,2.525048171261423,1729888757.6008906
0.3143043268714846,-0.10822735308387317,2.547127297884354,1729888757.6898196
0.2973829337572408,-0.11862539456436459,2.5657613545437044,1729888757.788871
0.2841337937553348,-0.10605335248120606,2.583660118147414,1729888757.878802
0.271699503979131,-0.09074923745836265,2.6008195127902285,1729888757.9783385
0.255853738271375,-0.08945090047701931,2.6187304028694953,1729888758.0888155
0.2411061051535183,-0.09696921072355787,2.6356461187637956,1729888758.1888149
0.22844034834703955,-0.09360622546751783,2.6504937348220317,1729888758.283802
0.21952312829306783,-0.07700925980261505,2.6641240463759455,1729888758.3750865
0.21113739211931734,-0.056294284131780704,2.678838003121651,1729888758.4928691
0.2025400235910242,-0.05451818191151153,2.693074557718093,1729888758.5859568
0.19385346710123114,-0.060682532390105515,2.705347985673893,1729888758.6828082
0.18367743100471445,-0.05894562501086501,2.7184270203179564,1729888758.7995763
0.1768639600490955,-0.05449170345832644,2.7305736929758164,1729888758.8888423
0.17073909938410783,-0.045850246907702646,2.741347780841263,1729888758.9888842
0.1636308974198806,-0.04644279949417398,2.751768328407552,1729888759.079892
0.15417956908298341,-0.05238924548080571,2.7625891972865477,1729888759.199435
0.15017001285364714,-0.05942363978166008,2.770596182982024,1729888759.2398503
0.14081225142704684,-0.06457533037381775,2.777140256727281,1729888759.3388562
0.1339280561284077,-0.05445439702368357,2.786024152679626,1729888759.4388504
0.12763868501764966,-0.046307118634759996,2.794097114813815,1729888759.528602
0.11782426786522189,-0.0528935805532244,2.801972371446406,1729888759.6393673
0.10621643307486808,-0.05542985703248726,2.8111844828912327,1729888759.7887907
0.0993698302315124,-0.05092024081130651,2.8191545521147496,1729888759.8799856
0.09410421698642006,-0.0427551532663411,2.8251205489919236,1729888759.9789839
0.0898971077782802,-0.03048841040763026,2.831380758055725,1729888760.0888984
0.08427304841818775,-0.031511793038438596,2.837276537715567,1729888760.1888652
0.0794736432366812,-0.03631693115023059,2.842337731144964,1729888760.2799501
0.07340729794190307,-0.03440000527523752,2.8475053736626164,1729888760.400056
0.07101092307897403,-0.02572290812013926,2.852475924890321,1729888760.489941
0.06778817293278988,-0.01974805512570562,2.8567418749695404,1729888760.5888476
0.06350555956743198,-0.026543424968921443,2.8607625395284235,1729888760.6798768
0.05830946741168514,-0.033237203453122484,2.864449491118203,1729888760.7785401
0.05612691627404479,-0.03205331780160491,2.8672341807728583,1729888760.8287194
0.050357417810520666,-0.026511504404058948,2.8707636845490803,1729888760.9888072
