e,e_dot,e_int,stamp
-0.0795627955200077,-0.0005276996034981699,-0.01589145111986161,1732916595428398082
-0.07949372725557073,-0.00029747205537495697,-0.01589740056096911,1732916595479347663
-0.07945837486179257,0.00034806886071709714,-0.015900993175824732,1732916595619224054
-0.07945670581794334,0.00012340479209130284,-0.01589392052902044,1732916595738157283
-0.07800939941434766,0.004829918158149686,-0.01579496533960557,1732916595828516865
-0.076099631375461,0.011190248141607814,-0.015571049107183465,1732916595928576821
0.24889493418966627,1.0896811120133798,0.006319060226657174,1732916596018542467
0.28293482489445354,1.1967815208997152,0.03038200851391059,1732916596138786968
0.32039205212874644,0.2383237264636006,0.05681478741419108,1732916596228464981
0.36218992799997723,0.26418367701841233,0.06436778700154515,1732916596327967994
0.5663169518098704,0.8197496656037465,0.08325992879590625,1732916596417935881
0.6084111348554625,0.8207373561849508,0.10246120097768735,1732916596538741905
0.6454516988387341,0.2637824900962123,0.12134531903360447,1732916596628911401
0.6584367025721128,0.16675189238883448,0.1274866357510873,1732916596727980653
0.6414186455888929,-0.013443510832803854,0.1296871364666493,1732916596818714574
0.6575766234522604,-0.0028669303995080644,0.13049546477421775,1732916596939372968
0.6264396395592705,-0.049930020098741444,0.12836232724002825,1732916597027946766
0.5946381315804133,-0.20979497290615692,0.12524362630612962,1732916597128407760
0.5710393795482824,-0.18466753336996025,0.11947447671253109,1732916597219396517
0.5420732069149805,-0.17521641555144277,0.11385004786957842,1732916597338493014
0.5046868629633624,-0.22117505528306677,0.10785329662844169,1732916597428374641
0.46750614207306884,-0.24855688280637223,0.1009510807967608,1732916597528422641
0.43016217238361215,-0.24841563526583418,0.09349034516133622,1732916597620837640
0.40208128266880333,-0.21808286468088503,0.08664997314169896,1732916597739590504
0.18520955861169397,-0.8165087125730605,0.06783020091094064,1732916597828456620
0.1418151981796093,-0.8675536149639799,0.04860706929734045,1732916597924437242
0.09457653785100606,-0.30211006920229305,0.028106752976153955,1732916598032977188
0.04457316751236362,-0.3241401022241523,0.018730993569531933,1732916598134169969
-0.004246942996984804,-0.32941160282663623,0.008993517491092324,1732916598233472375
-0.05419032437087712,-0.32921163961080246,-0.0009242733236998868,1732916598328427709
-0.10071519822628738,-0.32156085076434193,-0.010610164372943287,1732916598438256199
-0.14068364820685164,-0.2883110794532484,-0.019705944720267744,1732916598539939917
-0.1787020812367176,-0.25995627670143406,-0.028006728511323773,1732916598628587314
-0.21188776296633072,-0.23734704919826358,-0.035418232827326666,1732916598728454205
-0.22776591712005823,-0.1635461196111354,-0.041223717421540435,1732916598818514944
-0.23217715640848224,-0.06763131147383843,-0.04478872243299141,1732916598918509421
-0.22842072754694887,-0.002182701422968799,-0.04589092007169929,1732916599028550090
-0.38071580214839046,-0.49512881913302736,-0.0560875790735881,1732916599129452606
-0.373324106969701,-0.48301126474250705,-0.06549737577766934,1732916599238648376
-0.36684510170777407,0.046235668135387965,-0.07472566738839102,1732916599318536890
-0.35876292341278704,0.048537278523046457,-0.07326214213935081,1732916599428527656
-0.3499397887262853,0.056351043271629285,-0.07170318758978976,1732916599526765026
-0.3437488114736454,0.050047039797138836,-0.0701634349075145,1732916599618212214
-0.34406766803234845,0.01957373564645611,-0.06918375121548528,1732916599736775952
-0.43781081925884263,-0.3135400259506575,-0.07504181991765575,1732916599828486028
-0.437069480098074,-0.3100060402190852,-0.08126319782595101,1732916599926482841
-0.43194595581599426,0.019549544809494557,-0.08712175034486072,1732916600019369065
-0.42275689725462184,0.04770860947817387,-0.08611815554457934,1732916600137021640
-0.4151241197655207,0.05607278683491183,-0.08465513152240912,1732916600229592706
-0.4333100663072455,-0.03517723017541219,-0.08474607222182587,1732916600328513396
-0.4309618041613623,-0.052792281319472,-0.08529306601560857,1732916600418513265
-0.4120945086659892,0.0707185254708544,-0.08509109194230646,1732916600518526838
-0.37746060241251295,0.17833733916283123,-0.0813677943493243,1732916600628340413
-0.32652514459082105,0.28523121358389375,-0.07440535037795488,1732916600728465378
-0.26510568324416167,0.3745163972278376,-0.06460609534983304,1732916600818933716
-0.216195893086476,0.36776417168115016,-0.053855114728097245,1732916600938754502
-0.18139311287054127,0.27904190124540135,-0.04417964594674526,1732916601029764991
-0.11898177109704985,0.32404707329808713,-0.03443805180360448,1732916601128060832
-0.08209977417788514,0.3309777956421871,-0.025498310543031755,1732916601219479612
-0.048346354853232895,0.23545138747938985,-0.016628526675211194,1732916601338975739
-0.017246118098123653,0.21617885359920494,-0.009846149808616112,1732916601428579318
0.004118498436478518,0.17488284429903803,-0.004098264967658536,1732916601528358482
0.015155608720553465,0.10800575606225706,0.0001351992705938887,1732916601618545888
0.04566316870805724,0.13848223423859574,0.004329151724339282,1732916601739474609
0.0488718670049457,0.11238752761464078,0.007312709628903761,1732916601828414019
0.046900325462472414,0.004123855848050574,0.009429024078365024,1732916601928464774
0.04131539883040167,-0.02518822724848012,0.009139172753187985,1732916602038346532
0.034746845943119886,-0.04051159839784176,0.008197504682399598,1732916602139521542
0.04170719993025777,0.001306003666186999,0.007851296313585287,1732916602228419216
0.03452167470673785,-0.0007505707879401172,0.0073983813720077,1732916602328435897
0.02531025342477916,-0.054656488351595346,0.0067692752041183185,1732916602418292755
0.016232391196964492,-0.060964278365911194,0.005070954621898768,1732916602534601749
0.01043484088007595,-0.04958470848234403,0.003465165700121307,1732916602633426559
0.2960352088769067,0.9326760589331405,0.02151349606359648,1732916602723443887
0.30943935077897317,0.9966816996629907,0.04106062670239705,1732916602823082310
