odom_x,odom_y,imu_ax,imu_ay,kf_ax,kf_ay,kf_vx,kf_w,kf_x,kf_y,stamp
5.568757842411287e-06,-6.435905561374966e-06,0.03187751770019531,-0.02764362096786499,0.019024541646708554,0.0,0.0037074143240612436,0.0,-0.006675841688986729,-6.85962751931194e-06,1732916585.6179924
5.631565727526322e-06,-6.508489150292007e-06,0.014129996299743652,0.01229935884475708,0.015889434826776273,6.878118229027656e-08,0.0018609578389904508,3.696009702594315e-05,-0.00672226814305195,-6.857705823277899e-06,1732916585.6676214
5.673437499353895e-06,-6.556877906405134e-06,-0.005380511283874512,-0.016353607177734375,0.002724756044667995,-4.099732261990106e-10,0.0010383848883909553,-3.9481817463107605e-07,-0.006069033423068559,-6.817770296790647e-06,1732916585.7339976
5.694373612641357e-06,-6.5810722844616976e-06,-0.006952106952667236,0.023241281509399414,-0.003265478200895142,7.1696698171763455e-09,0.0003947451580187278,1.8162780901890623e-05,-0.005895997453669916,-6.8053979185767595e-06,1732916585.7782328
5.73624538446893e-06,-6.6294610405748244e-06,0.00394672155380249,0.014186859130859375,0.0011886022078393624,1.6962258272046028e-09,0.000102605666767865,1.653150240758284e-05,-0.005904364453161101,-6.805528487246943e-06,1732916585.8272026
5.757181497756392e-06,-6.653655418631388e-06,-0.006822049617767334,0.0015085339546203613,-0.003761829208974922,3.528664382494779e-12,3.758190296871387e-07,9.389264789045719e-06,-0.005878231669878679,-6.803782738155739e-06,1732916585.8772442
5.8199898376187775e-06,-6.726238552801078e-06,0.010725617408752441,0.0011704564094543457,0.005190941337034847,1.2946916025331838e-10,1.004134300184342e-05,1.289360997125086e-05,-0.005890328551566093,-6.804528057095928e-06,1732916585.9242504
5.861862064193701e-06,-6.774627308914205e-06,-0.020048797130584717,0.005464911460876465,-0.010405041214897721,-6.699448546768638e-10,-6.34492910823579e-05,1.0558744522571068e-05,-0.005875204821871559,-6.8034847541882655e-06,1732916585.9754832
5.882798177481163e-06,-6.7988216869707685e-06,-0.011622011661529541,-0.010380208492279053,-0.011145109606691126,-2.9288942079978823e-09,-0.0004337064997425319,6.753171118571218e-06,-0.005837877988430154,-6.800465791190892e-06,1732916586.0369015
6.008414857205935e-06,-6.943987955310149e-06,-0.0006629824638366699,-0.0033152103424072266,-0.004625916627796084,-4.775758576605413e-09,-0.0008062085577360319,5.923725977328422e-06,-0.005790024529119329,-6.796532579423683e-06,1732916586.2283003
6.0921593103557825e-06,-7.040765467536403e-06,-0.02910715341567993,-0.005402088165283203,-0.01972874067049643,-1.0643630185250308e-08,-0.0007671774504384172,1.3873752648970347e-05,-0.005767220576088559,-6.794787654378336e-06,1732916586.3263774
6.154967650218168e-06,-7.113348601706093e-06,-0.003213346004486084,0.0020418167114257812,-0.009498575898881,-6.7231318169395214e-09,-0.0008664200206987204,7.759668124378847e-06,-0.005753483008070447,-6.793638976815011e-06,1732916586.419616
6.217775990080554e-06,-7.1859317358757835e-06,-0.011476635932922363,0.0019315481185913086,-0.010701037023017713,-3.6155466130041024e-09,-0.0007152670467509257,5.05482061480057e-06,-0.00576628446485599,-6.794789681643101e-06,1732916586.5202293
6.322456556517864e-06,-7.306903626158601e-06,-0.002336442470550537,-0.0003129243850708008,-0.005515411878122652,-5.1737432642042054e-09,-0.0005924496387200784,8.732798411999207e-06,-0.005778247774510725,-6.795859972278381e-06,1732916586.628323
6.406201009667711e-06,-7.403681138384854e-06,0.013473093509674072,0.0029764175415039062,0.006225713789154234,-2.0490229073104325e-09,-0.0002354173505870053,8.703788833751047e-06,-0.005814333797377666,-6.799009789137197e-06,1732916586.7272325
6.469009349530097e-06,-7.476264272554545e-06,0.01807016134262085,-0.011568248271942139,0.013538064983848557,2.333642024826965e-09,0.00026838613423580993,8.695091612954103e-06,-0.005864501163208346,-6.803418381580518e-06,1732916586.818735
6.573689915967407e-06,-7.597236162837362e-06,0.008436381816864014,0.02101200819015503,0.010369741426601546,7.257340328551709e-09,0.0005651391141692822,1.2841688261516862e-05,-0.005893946685756415,-6.806021128103075e-06,1732916586.9374413
6.573689915967407e-06,-7.597236162837362e-06,-0.00324326753616333,-0.005590558052062988,0.0019442279996741748,1.3780666081346769e-09,0.000466838085497931,2.9519155590419034e-06,-0.005884093863709737,-6.805128698028547e-06,1732916587.0283248
6.678370937152067e-06,-7.718207598372828e-06,-0.0002856254577636719,-0.017801105976104736,0.0005599313540099904,1.8530336999600735e-09,0.00022965442460614347,8.068791633943129e-06,-0.005860179622449497,-6.802934207166638e-06,1732916587.127232
6.720243618474342e-06,-7.766596354485955e-06,0.002745509147644043,0.016171157360076904,0.001906885155608385,7.122524435528479e-10,0.00013245675541374643,5.377245134293316e-06,-0.005850215724922001,-6.802016921894124e-06,1732916587.218563
6.824925094406353e-06,-7.887568244768772e-06,0.008177101612091064,-0.012534141540527344,0.005776628083912727,1.1311985065530544e-09,0.00018841900159772385,6.003632844675468e-06,-0.00585583947679601,-6.802523227499355e-06,1732916587.338411
6.88773388901609e-06,-7.960151378938463e-06,-0.027475297451019287,-0.02013343572616577,-0.014770928990914846,-4.1151936179554243e-10,-5.7487571303567876e-05,7.158405764308261e-06,-0.00583104961020246,-6.800244731286552e-06,1732916587.429176
6.88773388901609e-06,-7.960151378938463e-06,0.021333515644073486,-0.010829567909240723,0.007546556008306251,-6.291570591860095e-10,-0.00020171534013065573,3.1190342726462437e-06,-0.005816884205094238,-6.798903690212635e-06,1732916587.5275228
6.88773388901609e-06,-7.960151378938463e-06,-0.016750693321228027,-0.006969153881072998,-0.007467552091549461,-9.192900155355096e-11,-4.4621653583820425e-05,2.060188141187218e-06,-0.005832616249987177,-6.800398178780545e-06,1732916587.6181777
6.88773388901609e-06,-7.960151378938463e-06,0.005095362663269043,-0.0010932683944702148,0.00030081033189273583,-1.383444349080617e-10,-0.00016931737564605353,8.170716937950972e-07,-0.005820148177982897,-6.799220629139545e-06,1732916587.738696
6.88773388901609e-06,-7.960151378938463e-06,0.0059362053871154785,-0.032918691635131836,0.003783184361082959,2.826828637430907e-11,7.5244978405642556e-06,3.756833608472304e-06,-0.0058381478589519175,-6.800919065779155e-06,1732916587.8276234
6.88773388901609e-06,-7.960151378938463e-06,-0.020465195178985596,0.009154438972473145,-0.011198959586750623,-1.589252677815915e-10,-0.00010755966420856788,1.477554517773699e-06,-0.0058265039884144235,-6.79982511291408e-06,1732916587.9276595
6.88773388901609e-06,-7.960151378938463e-06,0.00878232717514038,0.00225907564163208,0.001156221694276963,-1.0625688785608788e-10,-0.0002565337697727617,4.142023404957972e-07,-0.005811739571121266,-6.798422478907611e-06,1732916588.0186288
6.88773388901609e-06,-7.960151378938463e-06,0.018134772777557373,0.0023095011711120605,0.011645264994967468,-2.596029613140165e-11,0.00012483775467067506,-2.0795228334477436e-07,-0.005849849064366806,-6.802036559512399e-06,1732916588.1384068
6.88773388901609e-06,-7.960151378938463e-06,-0.015858948230743408,0.0021392107009887695,-0.005357507277400579,1.731640287701669e-11,0.0002022521370709223,8.561789817303374e-08,-0.005857629519818353,-6.802777693795901e-06,1732916588.2275724
6.88773388901609e-06,-7.960151378938463e-06,-0.00011599063873291016,0.025217890739440918,-0.002116359139686896,-2.279326321956762e-10,-7.156650718124965e-05,3.1849064761315374e-06,-0.0058302968305535205,-6.800180513021033e-06,1732916588.3272913
6.88773388901609e-06,-7.960151378938463e-06,-0.0021799802780151367,-0.001200258731842041,-0.002152682021256258,-1.3774954518813197e-10,-0.00010849717608424112,1.2696141057273073e-06,-0.0058266079099696545,-6.799830388434459e-06,1732916588.419568
6.88773388901609e-06,-7.960151378938463e-06,0.011822879314422607,0.007370173931121826,0.006483345120313323,-2.1887710749938194e-13,2.3644143053851933e-05,-9.257138522672069e-09,-0.0058398120453166955,-6.801086814145791e-06,1732916588.5383954
6.88773388901609e-06,-7.960151378938463e-06,0.0006825923919677734,-0.008717536926269531,0.0028931862142019425,-2.5525888045650856e-11,0.00019496681022274206,-1.3092427381095538e-07,-0.0058569423593111125,-6.8027207138113705e-06,1732916588.6272771
6.88773388901609e-06,-7.960151378938463e-06,-0.02045118808746338,-0.015829801559448242,-0.011531587052239802,1.194906905333595e-10,-6.104442636440223e-05,-1.9574381749459756e-06,-0.005831351624120454,-6.800281871766696e-06,1732916588.727273
6.88773388901609e-06,-7.960151378938463e-06,0.021537303924560547,-0.008046090602874756,0.008907640841153395,5.094800155260872e-11,-0.0001147178512117264,-4.441157240522026e-07,-0.005825973334233716,-6.799769548662561e-06,1732916588.8385468
6.88773388901609e-06,-7.960151378938463e-06,0.00046503543853759766,0.004886031150817871,0.003684531656319499,-1.067181874960878e-10,0.00020679637865504957,-5.16054430885857e-07,-0.005858127915955263,-6.802830266453737e-06,1732916588.938549
6.88773388901609e-06,-7.960151378938463e-06,0.03503698110580444,0.0012129545211791992,0.02304467037593359,-2.3122517991910512e-11,0.0005493469974130454,-4.2090915397367785e-08,-0.0058923857029181655,-6.8060929477667155e-06,1732916589.0273285
6.88773388901609e-06,-7.960151378938463e-06,-0.031229674816131592,0.011354029178619385,-0.010510281266671691,1.981428592837674e-09,0.0005161601454927649,3.838786489309544e-06,-0.005889074140202789,-6.805770900417309e-06,1732916589.1273072
