e,e_dot,e_int,stamp
3.269527992955268,0.0006940139226374598,0.6538778380341481,1732915701009328569
3.2694803985301526,0.0005353658389199248,0.6538885453509264,1732915701107795429
3.2694689465036944,-0.00019682150524502617,0.6538984891992744,1732915701221008959
3.2694706620664964,-3.245487885402317e-05,0.6538946671400229,1732915701313516780
3.269460930965672,-2.6718460074034073e-05,0.653893369302391,1732915701412541838
3.270296679604421,0.0027533917930814646,0.653948551509106,1732915701509110356
3.2692664245308336,-0.0006483547827951242,0.653934935673395,1732915701608527062
3.2649192548457133,-0.017924749195691685,0.6536321572653978,1732915701717388270
3.2588984435572157,-0.03455993657872636,0.6528722748622509,1732915701807368405
3.2508126475654713,-0.04702202426747348,0.6516420230645601,1732915701907364196
3.246914531317051,-0.03994637413388199,0.6504417081626492,1732915702067141684
3.2489546859947103,-0.006193205235870043,0.6497787909918155,1732915702117365048
3.251182946520882,0.014228050679436777,0.6498034775888429,1732915702208616927
3.2523101163578967,0.01118476787728806,0.6501631832582326,1732915702307397953
3.252963269161164,0.005934408800939058,0.6504304221359961,1732915702418178265
3.2532714709695916,0.003204515372316289,0.6505696570992435,1732915702518633376
3.253981018301994,0.0033924971361010137,0.6506810505621833,1732915702606861484
3.253325091004476,0.00017873344961542395,0.6507051720184042,1732915702724676353
3.2478666786913597,-0.020381132035448186,0.6503448525331887,1732915702817554351
3.241542115684106,-0.03927658440123327,0.6495155923586629,1732915702915731682
3.235207952867776,-0.04219575274527839,0.6483077831495495,1732915703007462050
3.2280510992407274,-0.04497005481126267,0.6469867445195073,1732915703107146075
3.2193770720179407,-0.05276960283278509,0.6455090749417629,1732915703217738544
3.2083681227576624,-0.06560992161021684,0.643719752934422,1732915703366398093
3.198281786655684,-0.07031761787418933,0.6417351320954192,1732915703407376245
3.189801949238855,-0.06188724506269061,0.6397634572434802,1732915703509329910
3.1805577788569797,-0.059080025995680664,0.6379094343167679,1732915703669401980
3.175504690772209,-0.047657528222154376,0.6363909612578696,1732915703717425198
3.172464187702694,-0.02697863718095217,0.6352351104887921,1732915703807405747
3.167935767445147,-0.025229744423539795,0.6343936430613367,1732915703907396296
3.163975751252347,-0.028294788167822677,0.633625047093346,1732915704017910843
3.1554815774997627,-0.04151396648461425,0.632492873079817,1732915704117442449
3.1455163504948804,-0.06153133585822257,0.6309982452831326,1732915704207413599
3.139802863383405,-0.05226238038785821,0.6293867194252032,1732915704328589111
3.133805840622679,-0.03903503290733745,0.6279416703000643,1732915704418709857
3.1250997471166864,-0.04901038755572943,0.6265805634081848,1732915704517658597
3.118283093787586,-0.05174248945031046,0.6251459121017967,1732915704608400314
3.1136909216558015,-0.03802941820294947,0.6238049175040049,1732915704707593127
3.1058393801831947,-0.04147904534797112,0.6225208930417722,1732915704867445569
3.0942174922239514,-0.06491143143950051,0.6209165196041966,1732915704917448195
3.0824735197654807,-0.07788620139238016,0.618835359478175,1732915705008409157
3.072414496614226,-0.07267665203241809,0.6166070339069105,1732915705128201674
3.0632654352556576,-0.06402694836607677,0.6145435634423575,1732915705207288430
3.057200164144795,-0.050714441564769785,0.6128586730676453,1732915705368436425
3.056728007824606,-0.021791424770172263,0.6118129071483372,1732915705409430292
3.0540123506837897,-0.010626044870017578,0.611196034843546,1732915705557017289
3.046486207942461,-0.03413933294048377,0.6104817710967239,1732915705617041846
3.0373701078639357,-0.05547414273284682,0.6091912444326791,1732915705767439528
3.025700608159465,-0.06928533260998589,0.6073037949310575,1732915705807413615
3.0145592062900026,-0.07603633857977687,0.6051753281542268,1732915705903525505
3.002704774621495,-0.07665277845990026,0.6028643059380642,1732915706062524091
2.9895035828704777,-0.0835187447317498,0.6004511709187984,1732915706112583810
2.977293353340706,-0.08470473760262998,0.5979667807221786,1732915706212568195
2.968648745658304,-0.06951612404057912,0.5956963787912992,1732915706302556768
2.9606817849411526,-0.055371894665177855,0.5937749255960109,1732915706417066303
2.9521381201274424,-0.05503541843620526,0.5920979100484599,1732915706517554436
2.9448276834180147,-0.05284700507712644,0.5905098392324407,1732915706607824378
2.935142240695365,-0.05665293144025826,0.5888072029493882,1732915706723093070
2.9255691970340534,-0.06419495461320442,0.5870359414098288,1732915706817562834
2.9186086479151947,-0.05511197593390064,0.5852880057096409,1732915706918618532
2.9119365361520706,-0.04544220293994261,0.5837409587400879,1732915707007728613
2.9048139592107303,-0.0459822956815481,0.5823572762185331,1732915707107793208
2.896868350555437,-0.05022728532211159,0.5809079230612157,1732915707218123286
2.8884286915306916,-0.05461755893346224,0.5793407334197906,1732915707315220556
2.880685428906597,-0.05394307216280018,0.5777321647328484,1732915707407975083
2.872428989603583,-0.05333233975702919,0.5761028740027248,1732915707525640492
2.8661399416178543,-0.0484849576291424,0.5746169573418689,1732915707617452971
2.8640149188111703,-0.028046902641375066,0.5735055900021738,1732915707716488703
2.8634380961081107,-0.00900615169914539,0.5729061971024757,1732915707808481819
2.8633584630226205,-0.002188185961832604,0.5727207651961268,1732915707908584978
2.8632623989976893,-0.0005856570347380815,0.5726705972085613,1732915708006713654
2.863255277609694,-0.00034395137642177315,0.572658409308667,1732915708116597745
2.8632328722733713,-9.842241439332138e-05,0.5726500365920503,1732915708207456733
2.8631671591099384,-0.0002937283325188389,0.5726436872662003,1732915708307728211
2.8630973343196735,-0.00045179317899268767,0.5726331577135323,1732915708418147171
2.86301929057988,-0.0004928951001940499,0.5726189189339661,1732915708517497635
2.8629965483959254,-0.00033595307916023387,0.5726075448863652,1732915708608487818
2.863033722876896,4.810765671899494e-05,0.5726033041235133,1732915708708485184
